,image,pred,lon,lat,anditi_id
400,Sa Đéc City-1682.jpeg,0.96049523,10.321964807197668N,105.72990533731766E,535
5,Chau Doc City-4642.jpeg,0.9603922,10.714649543709605N,105.10425040588055E,5
66,Phu Ly City-1715.jpeg,0.96029633,20.537024809672698N,105.93151872143017E,119
104,Hiệp Hòa District-4940.jpeg,0.960278,21.32681654689752N,105.90805973613166E,169
68,Phu Ly City-1371.jpeg,0.96018946,20.531634942621046N,105.92576280338488E,121
340,Thái Bình-1324.jpeg,0.96016276,20.445985175831566N,106.3478931334579E,451
569,Go Cong Town-775.jpeg,0.96014583,10.363050204909717N,106.67448245318344E,876
129,Bac Giang City-741.jpeg,0.9601453,21.25509787551288N,106.1764865321534E,197
130,Bac Giang City-741.jpeg,0.9601453,21.25509787551288N,106.1764865321534E,198
220,Hung Yen City-1178.jpeg,0.9601321,20.636782275029375N,106.06048342399983E,306
612,Sa Đéc City-1007.jpeg,0.96006453,10.297710405465965N,105.76414617589354E,949
603,Sa Đéc City-1007.jpeg,0.96006453,10.297710405465965N,105.76414617589354E,937
477,Vĩnh Long-352.jpeg,0.96006143,10.23552273724841N,105.95554391083778E,672
37,Vĩnh Long-1217.jpeg,0.9598881,10.251692338402876N,105.97197589206677E,50
484,Vĩnh Long-1217.jpeg,0.9598881,10.251692338402876N,105.97197589206677E,680
296,Thanh Liêm District-1432.jpeg,0.9597497,20.416758676397286N,105.92613955742995E,398
120,Hiệp Hòa District-2825.jpeg,0.9597306,21.29447734458756N,105.96158225386175E,187
214,Hung Yen City-1637.jpeg,0.9597112,20.64890947589557N,106.05616319907675E,300
292,Thanh Liêm District-5661.jpeg,0.95968056,20.48008961425405N,105.89162619246228E,394
246,Duy Tiên District-3702.jpeg,0.95953983,20.649690445820323N,105.90146033361509E,336
245,Duy Tiên District-3702.jpeg,0.95953983,20.649690445820323N,105.90146033361509E,335
135,Bac Giang City-2979.jpeg,0.959535,21.302259212214892N,106.17937844672568E,205
171,Yên Mỹ District-4294.jpeg,0.9594267,20.932690612959814N,106.02483781896224E,245
475,Long Hồ District-1166.jpeg,0.95938396,10.15938017132657N,105.95096377145056E,668
270,Phu Ly City-1499.jpeg,0.9593412,20.53298240938396N,105.98763892237166E,367
269,Phu Ly City-1499.jpeg,0.9593412,20.53298240938396N,105.98763892237166E,366
548,Mỹ Tho-3105.jpeg,0.95923465,10.383956607502844N,106.35192605293939E,835
268,Phu Ly City-674.jpeg,0.9590876,20.51950774175486N,105.96893218872448E,365
28,Long Hồ District-955.jpeg,0.9589344,10.156685237800826N,105.94548679033528E,40
594,Ninh Bình-408.jpeg,0.9589088,20.224010407561988N,105.97301674489265E,917
289,Thanh Liêm District-1350.jpeg,0.95887077,20.415411209634375N,105.90456870432516E,389
65,Phu Ly City-1694.jpeg,0.95866716,20.537024809672698N,105.90130015169242E,118
3,Chau Doc City-2540.jpeg,0.95858073,10.675573007586276N,105.08368156540244E,3
76,Hiệp Hòa District-7206.jpeg,0.95853513,21.356460815681647N,105.98617368092691E,133
503,Bến Tre City-2767.jpeg,0.9583489,10.256974674229053N,106.37349326330134E,729
92,Hiệp Hòa District-8139.jpeg,0.95832294,21.37263041683663N,105.9471167085293E,150
94,Hiệp Hòa District-5977.jpeg,0.95831394,21.340291214526662N,105.90950629066491E,154
213,Hung Yen City-1536.jpeg,0.9581444,20.646214542369755N,106.05328304912804E,298
100,Hiệp Hòa District-2507.jpeg,0.9576969,21.289087477535897N,105.9471167085293E,163
446,Tây Ninh City-5889.jpeg,0.9575667,11.41350091182259N,106.13474879227947E,625
150,Mỹ Hào District-2162.jpeg,0.9574198,20.937928410661822N,106.04592413713877E,221
235,Duy Tiên District-4422.jpeg,0.9573945,20.65912271316071N,105.98640881694259E,322
206,Hung Yen City-2247.jpeg,0.95697266,20.66912147733924N,106.06048342399983E,290
126,Hiệp Hòa District-6564.jpeg,0.9568586,21.347028548341235N,106.02378409879131E,194
480,Vĩnh Long-1208.jpeg,0.9567292,10.251692338402876N,105.95965190614504E,675
563,Mỹ Tho-2031.jpeg,0.9566529,10.365092072822634N,106.35192605293939E,864
285,Thanh Liêm District-1561.jpeg,0.95655036,20.419453609923103N,105.91319704556706E,385
77,Hiệp Hòa District-6632.jpeg,0.95648915,21.348376015104158N,105.98762023546016E,134
106,Hiệp Hòa District-1157.jpeg,0.95640683,21.266180542566353N,105.9283114995971E,172
123,Hiệp Hòa District-4096.jpeg,0.9563399,21.313341879268368N,106.01655132612508E,190
597,Tam Điệp-2520.jpeg,0.9560729,20.15742454307825N,105.90961578706928E,924
311,Hoa Lư District-4285.jpeg,0.9560191,20.297704314771565N,105.94639901204157E,413
227,Hung Yen City-1749.jpeg,0.9559613,20.651604409421388N,106.07776432369208E,314
457,Phu Ly City-1696.jpeg,0.9558948,20.537024809672698N,105.90417811071508E,640
467,Phu Ly City-2657.jpeg,0.9558187,20.553194410827622N,105.93151872143017E,653
471,Vĩnh Long-2115.jpeg,0.9558173,10.267861939557342N,105.90761729891985E,662
538,Cai Lậy Town-2894.jpeg,0.9557288,10.415410307511838N,106.15394254116356E,794
416,Long Hồ District-8827.jpeg,0.9555798,10.30221164819101N,106.01257980899764E,564
224,Hung Yen City-946.jpeg,0.9553727,20.631392407977735N,106.09648529835867E,311
84,Hiệp Hòa District-8884.jpeg,0.9553267,21.388800017991613N,106.00931855345885E,141
128,Bac Giang City-2247.jpeg,0.95532614,21.286089611059918N,106.24010865274344E,196
207,Hung Yen City-2286.jpeg,0.9552233,20.670468944102158N,106.05760327405112E,291
476,Vĩnh Long-1625.jpeg,0.9551645,10.258429672217234N,105.94869725199236E,669
626,Cao Lanh City-2914.jpeg,0.9549743,10.459443406662043N,105.63861063416432E,993
567,Go Cong Town-4049.jpeg,0.95493865,10.4371608768677N,106.65941229431952E,874
95,Hiệp Hòa District-6598.jpeg,0.9549178,21.348376015104158N,105.93843738132982E,156
539,Cai Lậy Town-5566.jpeg,0.95481145,10.465266577738122N,106.15531262628441E,795
287,Thanh Liêm District-283.jpeg,0.9547727,20.38172454056163N,105.92182538680898E,387
591,Ninh Bình-1930.jpeg,0.9547499,20.265781877212163N,105.96583578475317E,909
96,Hiệp Hòa District-5480.jpeg,0.95467544,21.333553880712092N,105.95868914479527E,158
517,Trà Vinh City-1865.jpeg,0.95463896,9.963438508245199N,106.33860589693563E,761
413,Long Hồ District-7945.jpeg,0.9544702,10.286042047036544N,105.97971792230588E,559
587,Ninh Bình-2104.jpeg,0.9543595,20.272519211026708N,105.95147386447422E,901
91,Hiệp Hòa District-8068.jpeg,0.95426995,21.371282950073713N,105.9471167085293E,149
163,Mỹ Hào District-1601.jpeg,0.9542417,20.92714867655852N,106.08487470741345E,237
103,Hiệp Hòa District-4950.jpeg,0.9541173,21.32681654689752N,105.9225252814641E,167
196,Yên Mỹ District-2291.jpeg,0.95356363,20.89226661007244N,105.98012585645456E,272
295,Thanh Liêm District-1031.jpeg,0.953483,20.408673875819822N,105.88299785122035E,397
458,Phu Ly City-2784.jpeg,0.953457,20.55588934435344N,105.90130015169242E,641
345,Thái Bình-290.jpeg,0.9534542,20.4217307740992N,106.32632120285044E,456
154,Mỹ Hào District-2149.jpeg,0.9532368,20.93658094389891N,106.14546448339627E,225
266,Phu Ly City-1210.jpeg,0.95292467,20.528940009095233N,105.93727463947543E,363
108,Hiệp Hòa District-292.jpeg,0.9529059,21.239231207308055N,105.95290292666226E,174
347,Thái Bình-1947.jpeg,0.95246136,20.459459843460674N,106.32632120285044E,458
348,Thái Bình-1947.jpeg,0.95246136,20.459459843460674N,106.32632120285044E,459
228,Duy Tiên District-5763.jpeg,0.9519203,20.686072048418932N,106.0152049129858E,315
580,Ninh Bình-1632.jpeg,0.951906,20.256349609871805N,105.96727197678109E,891
590,Ninh Bình-1632.jpeg,0.951906,20.256349609871805N,105.96727197678109E,907
601,Tam Điệp-904.jpeg,0.9511587,20.12912774105718N,105.95124277626695E,933
33,Long Hồ District-2967.jpeg,0.9509096,10.18093963953252N,105.98245641286351E,45
199,Hung Yen City-3267.jpeg,0.9505035,20.70280814641202N,106.03024184953837E,277
492,Vĩnh Long-321.jpeg,0.95026976,10.23417527048554N,105.98977720506487E,691
332,Thái Bình-761.jpeg,0.9501376,20.435205441728296N,106.31481617319312E,441
72,Tam Điệp-3048.jpeg,0.9500869,20.16416187689279N,105.92971157495782E,126
253,Duy Tiên District-2284.jpeg,0.95007175,20.629478444376662N,105.94609428248208E,346
506,Bến Tre City-2152.jpeg,0.9498145,10.246194940126074N,106.36390840859137E,739
479,Vĩnh Long-966.jpeg,0.9497947,10.24764993811426N,105.96102123791412E,674
547,Mỹ Tho-2466.jpeg,0.94965476,10.373176873399867N,106.3053525976215E,826
263,Phu Ly City-2032.jpeg,0.94930965,20.542414676724338N,105.90273913120375E,360
64,Phu Ly City-2712.jpeg,0.94927925,20.55454187759053N,105.90130015169242E,117
261,Phu Ly City-2570.jpeg,0.94910043,20.55184694406471N,105.9142509672943E,357
397,Cao Lanh City-988.jpeg,0.9489572,10.425756737590229N,105.63312968269555E,528
495,Binh Minh Town-3091.jpeg,0.9485822,10.065238008561687N,105.806372505115E,705
294,Thanh Liêm District-7120.jpeg,0.9481263,20.50299654922353N,105.8973784199569E,396
560,Mỹ Tho-741.jpeg,0.9480033,10.343532604616676N,106.31631105769631E,857
87,Hiệp Hòa District-9562.jpeg,0.9478993,21.40766455267243N,105.97170813559445E,145
88,Hiệp Hòa District-9562.jpeg,0.9478993,21.40766455267243N,105.97170813559445E,146
127,Bac Giang City-2246.jpeg,0.94743013,21.286089611059918N,106.23866269545731E,195
51,Cai Lậy Town-2467.jpeg,0.9469867,10.407325506934603N,106.13065109410903E,94
190,Yên Mỹ District-550.jpeg,0.94690365,20.859927407762545N,106.06378049598504E,266
402,Sa Đéc City-1044.jpeg,0.9466559,10.299057872228836N,105.75729800817837E,539
562,Mỹ Tho-2291.jpeg,0.9465019,10.369134473111249N,106.3834316256544E,862
553,Mỹ Tho-1643.jpeg,0.9461317,10.35835473900827N,106.36699393554221E,847
391,Cao Lanh City-3737.jpeg,0.94608206,10.478307941342258N,105.61942730402363E,520
125,Hiệp Hòa District-6050.jpeg,0.94562954,21.340291214526662N,106.01510477159182E,192
274,Thanh Liêm District-7605.jpeg,0.9454763,20.51108134980099N,105.98078571862875E,371
109,Hiệp Hòa District-32.jpeg,0.9454694,21.22710400644183N,105.97315469012771E,176
265,Phu Ly City-2757.jpeg,0.94507366,20.55454187759053N,105.96605422970185E,362
102,Hiệp Hòa District-3047.jpeg,0.94446313,21.2985197448763N,105.93409771773007E,165
0,Chau Doc City-2274.jpeg,0.9442386,10.671530607297658N,105.07271151714745E,0
137,Bac Giang City-2568.jpeg,0.94335204,21.29282694487449N,106.19817589144547E,207
