Unnamed: 0,image,pred,lon,lat,found_Anditi
6526,Sa Đéc City-1620.jpeg,0.6620849324390292,105.74771057337713N,10.319269873671924E,[]
6528,Long Hồ District-8437.jpeg,0.6619374193251133,105.95096377145056N,10.295474314376653E,[]
6530,Tây Ninh City-2786.jpeg,0.6618654308840632,106.1251278564978N,11.360949708070462E,[]
6531,Sa Đéc City-546.jpeg,0.6618523374199867,105.7394927721189N,10.282888271074373E,[]
6532,Tây Ninh City-4785.jpeg,0.6616723574697971,106.11963017890828N,11.393288910379463E,[]
6535,Hiệp Hòa District-2645.jpeg,0.6615246161818504,105.93265116319684N,21.291782411061728E,[]
6539,Sa Đéc City-1469.jpeg,0.6612303629517555,105.74908020692013N,10.313880006620439E,[]
6540,Phu Ly City-1748.jpeg,0.6611781865358353,105.97900504530372N,20.537024809672698E,[]
6542,Thanh Liêm District-1363.jpeg,0.6611192151904106,105.92326344368263N,20.415411209634375E,[]
6544,Thanh Liêm District-7460.jpeg,0.6608609966933727,105.96496709301853N,20.508386416275172E,[]
6545,Duy Tiên District-1882.jpeg,0.660840354859829,105.91585838163671N,20.624088577325022E,[]
6546,Bac Giang City-2919.jpeg,0.6606463054195046,106.16636483115046N,21.300911745451973E,[]
6549,Trà Vinh City-841.jpeg,0.6605147290974855,106.30577269956223N,9.921667038596183E,[]
6553,Chau Doc City-4148.jpeg,0.6603682562708855,105.11659171016743N,10.70117487608087E,"['959.jpeg', '470.jpeg']"
6554,Thanh Liêm District-6433.jpeg,0.6603183355182409,105.9692812636395N,20.49086934835734E,[]
6555,Phu Ly City-1676.jpeg,0.6602796576917171,105.9991507584622N,20.535677342909782E,[]
6557,Châu Thành District-2427.jpeg,0.6602139249444008,106.43611170060682N,10.27048153840824E,[]
6560,Bac Giang City-1402.jpeg,0.6594824874773622,106.18660823315636N,21.271267476667855E,[]
6562,Cai Lậy Town-5175.jpeg,0.659436047077179,106.10598956193365N,10.458529243923762E,[]
6565,Cai Lậy Town-109.jpeg,0.6591603010892868,106.12928100898819N,10.358816703471197E,[]
6570,Duy Tiên District-3360.jpeg,0.6589581519365311,105.97345057372313N,20.644300578768686E,[]
6571,Binh Minh Town-1722.jpeg,0.6589299775660038,105.88163729028066N,10.03424627301564E,[]
6572,Châu Thành District-1764.jpeg,0.6589288003742695,106.22657927260288N,10.266439138119624E,[]
6578,Hiệp Hòa District-8641.jpeg,0.6583375968039036,106.00497888985912N,21.38341015093995E,[]
6580,Mỹ Tho-3991.jpeg,0.658230472356081,106.38617124067312N,10.40147367542019E,[]
6585,Sa Đéc City-1565.jpeg,0.6580443326383829,105.72305716960248N,10.31792240690905E,[]
6586,Tây Ninh City-1645.jpeg,0.6580122103914618,106.111383662524N,11.339390239864464E,[]
6589,Hung Yen City-3191.jpeg,0.657896138727665,106.04032237435887N,20.700113212886198E,[]
6590,Tây Ninh City-2731.jpeg,0.657802626490593,106.1581139220349N,11.359602241307586E,[]
6595,Long Xuyen City-3036.jpeg,0.6576153859496117,105.4536556636818N,10.375830808075445E,[]
6598,Ninh Bình-1072.jpeg,0.6573159173130989,105.95721863258582N,20.24287494224271E,[]
6599,Go Cong Town-3271.jpeg,0.6573137864470482,106.6922926409317N,10.423686209238976E,[]
6600,Sa Đéc City-908.jpeg,0.6573131531476974,105.74497130629103N,10.295015471940223E,[]
6601,Mỹ Tho-2229.jpeg,0.6572863790206611,106.40671835331334N,10.367787006348378E,[]
6602,Cai Lậy Town-4663.jpeg,0.6572664007544518,106.10461947681281N,10.449096976583652E,[]
6603,Cai Lậy Town-3209.jpeg,0.6572245210409164,106.14983228580098N,10.422147641326202E,[]
6604,Thanh Liêm District-7290.jpeg,0.6572127491235733,105.92326344368263N,20.505691482749345E,[]
6605,Hiệp Hòa District-6307.jpeg,0.657155517488718,105.93120460866358N,21.344333614815408E,[]
6609,Tây Ninh City-4944.jpeg,0.6570089533925056,106.1127580819214N,11.395983843905213E,[]
6611,Binh Minh Town-2658.jpeg,0.6568641923367977,105.87753193836252N,10.053110807695843E,[]
6612,Long Hồ District-5827.jpeg,0.6568609066307545,105.99067188453644N,10.230795909758786E,[]
6613,Cao Lanh City-2193.jpeg,0.6568430587649345,105.68108800804731N,10.444621272270446E,[]
6614,Sa Đéc City-135.jpeg,0.6568358358927071,105.7353838714898N,10.270761070208524E,[]
6615,Tây Ninh City-6279.jpeg,0.6568139493465424,106.17598137420082N,11.421585712399843E,[]
6617,Cao Lanh City-1664.jpeg,0.6567586660385132,105.63038920696117N,10.436536471693207E,[]
6618,Cao Lanh City-3766.jpeg,0.6567504964768887,105.6591642021722N,10.478307941342258E,[]
6627,Mỹ Hào District-1610.jpeg,0.655918026342988,106.09785823083833N,20.92714867655852E,[]
6628,Tây Ninh City-3998.jpeg,0.6558883339166641,106.0990138879476N,11.381161709513586E,[]
6631,Vĩnh Long-37.jpeg,0.6556482538580894,105.95554391083778N,10.224743003145434E,[]
6633,Hiệp Hòa District-6008.jpeg,0.6554906107485294,105.95434948119552N,21.340291214526662E,[]
6636,Cai Lậy Town-995.jpeg,0.6551802605390549,106.13887160483415N,10.381723638440027E,['79.jpeg']
6641,Cao Lanh City-404.jpeg,0.6550392964854836,105.63861063416432N,10.41632447025012E,[]
6644,Thanh Liêm District-6841.jpeg,0.6548600681126118,105.97359543426047N,20.49760668217188E,[]
6645,Vĩnh Long-287.jpeg,0.654846703633666,105.94321992491601N,10.23417527048554E,[]
6649,Cai Lậy Town-1497.jpeg,0.6544664837419987,106.16901347749294N,10.38980843901726E,[]
6650,Mỹ Tho-2291.jpeg,0.6544612883590162,106.3834316256544N,10.369134473111249E,['835.jpeg']
6651,Châu Thành District-10336.jpeg,0.654291876591742,106.36489806494536N,10.328422609211742E,[]
6653,Hiệp Hòa District-6645.jpeg,0.6542209088802338,106.00642544439235N,21.348376015104158E,[]
6656,Long Hồ District-6325.jpeg,0.6539035681635141,106.00573358260351N,10.244270577387509E,[]
6657,Hiệp Hòa District-854.jpeg,0.6538942530751228,105.96881502652796N,21.258095741988868E,['171.jpeg']
6658,Thanh Liêm District-6265.jpeg,0.6538598574697971,105.97071932051318N,20.488174414831512E,[]
6659,Duy Tiên District-502.jpeg,0.6538594011217356,105.96193213530586N,20.585012041200606E,[]
6662,Cai Lậy Town-4454.jpeg,0.6537091284990311,106.1347613494716N,10.445054576295032E,[]
6663,Sa Đéc City-2779.jpeg,0.6537076197564602,105.72168753605945N,10.36777867713533E,[]
6668,Binh Minh Town-607.jpeg,0.6532192826271057,105.88574264219878N,10.008644404521078E,[]
6670,Mỹ Tho-3953.jpeg,0.652955774217844,106.37932220312635N,10.400126208657317E,[]
6671,Binh Minh Town-1251.jpeg,0.6528562121093273,105.82279391278752N,10.024814005675537E,[]
6673,Long Hồ District-4309.jpeg,0.6527137607336044,105.92084037531647N,10.201151640975601E,[]
6681,Go Cong Town-3340.jpeg,0.6518975049257278,106.67311243874127N,10.425033676001851E,[]
6682,Hiệp Hòa District-4816.jpeg,0.6518210307694972,106.0107651079921N,21.324121613371688E,[]
6688,Cai Lậy Town-2308.jpeg,0.6514309234917164,106.10872973217536N,10.404630573408856E,[]
6689,Hiệp Hòa District-3222.jpeg,0.6513831513002515,105.9471167085293N,21.301214678402133E,[]
6695,Cai Lậy Town-3772.jpeg,0.6511207744479179,106.15531262628441N,10.432927375429179E,[]
6699,Hiệp Hòa District-4174.jpeg,0.6510240733623505,105.99629956265962N,21.31468934603128E,[]
6701,Hiệp Hòa District-733.jpeg,0.6508598178625107,105.97460124466096N,21.254053341700118E,[]
6705,Châu Thành District-4275.jpeg,0.6505350843071938,106.36900654392583N,10.28260873927409E,[]
6706,Sa Đéc City-2361.jpeg,0.6504142992198467,105.72716607023159N,10.350261609217988E,[]
6707,Cai Lậy Town-4696.jpeg,0.6504044011235237,106.14983228580098N,10.449096976583652E,[]
6713,Cai Lậy Town-1570.jpeg,0.6501656994223595,106.15805279652612N,10.391155905780133E,[]
6714,Mỹ Hào District-2638.jpeg,0.6501326076686382,106.12382527768811N,20.94466574447639E,[]
6717,Châu Thành District-4473.jpeg,0.6498783957213163,106.33750820507557N,10.283956206036958E,[]
6718,Thanh Liêm District-2397.jpeg,0.6497752405703068,105.93764401241917N,20.432928277552207E,[]
6720,Châu Thành District-10171.jpeg,0.6497399229556322,106.36900654392583N,10.325727675686002E,[]
6726,Long Hồ District-2530.jpeg,0.649356922134757,105.99751811093057N,10.175549772481036E,[]
6729,Sa Đéc City-137.jpeg,0.6490874253213406,105.73812313857589N,10.270761070208524E,[]
6730,Long Hồ District-3892.jpeg,0.6490572914481163,105.9701332053541N,10.193066840398368E,[]
6732,Sa Đéc City-1794.jpeg,0.6488827476277947,105.7312749708607N,10.326007207486287E,[]
6735,Phu Ly City-3918.jpeg,0.6485981270670891,105.93295770094146N,20.580143746085835E,[]
6740,Cao Lanh City-4418.jpeg,0.647759210318327,105.6249082554924N,10.491782608970986E,[]
6742,Tây Ninh City-4358.jpeg,0.6475971378386021,106.12375343710043N,11.386551576565088E,[]
6744,Yên Mỹ District-1680.jpeg,0.6474801860749722,106.08108835243964N,20.881486875969138E,[]
6747,Hiệp Hòa District-1847.jpeg,0.6473681628704071,106.03246342599076N,21.276960276669666E,[]
6748,Long Hồ District-4381.jpeg,0.6473665088415146,105.9235788658741N,10.202499107738472E,[]
6752,Cai Lậy Town-5029.jpeg,0.6469897106289864,106.10187930657109N,10.455834310398014E,[]
6753,Duy Tiên District-3763.jpeg,0.6469096392393112,105.98928842654688N,20.649690445820323E,[]
6754,Tây Ninh City-1245.jpeg,0.6469029188156128,106.14574414745852N,11.329957972524337E,[]
6755,Thanh Liêm District-4153.jpeg,0.646872203797102,105.89881647683056N,20.458530146047487E,[]
6763,Hung Yen City-2875.jpeg,0.6466016434133053,106.03888229938451N,20.689333478782913E,[]
6767,Long Hồ District-3671.jpeg,0.6462196800857782,105.92084037531647N,10.190371906872624E,[]
6769,Phu Ly City-528.jpeg,0.6461764201521873,105.96749320921316N,20.51681280822904E,[]
6774,Hiệp Hòa District-7294.jpeg,0.6456420533359051,105.98038746279394N,21.357808282444562E,[]
6775,Thanh Liêm District-406.jpeg,0.6456077471375465,105.91463510244073N,20.38846187437618E,[]
6778,Long Hồ District-1615.jpeg,0.6455024443566799,105.97424094119057N,10.16477003837806E,[]
6779,Go Cong Town-695.jpeg,0.6454649157822132,106.71284285756427N,10.36035527138397E,[]
6780,Tây Ninh City-4916.jpeg,0.6453354507684708,106.0728999193974N,11.395983843905213E,[]
6781,Trà Vinh City-530.jpeg,0.6453084647655487,106.31124489912449N,9.910887304493212E,[]
6784,Duy Tiên District-4630.jpeg,0.6451271753758192,106.02816315620521N,20.661817646686533E,[]
6786,Sa Đéc City-993.jpeg,0.6448547914624214,105.74497130629103N,10.297710405465965E,[]
6790,Hiệp Hòa District-6349.jpeg,0.6447917558252811,105.99195989905994N,21.344333614815408E,[]
6793,Hiệp Hòa District-5512.jpeg,0.64471036195755,106.00497888985912N,21.333553880712092E,[]
6794,Cai Lậy Town-4243.jpeg,0.6447056084871292,106.17038356261381N,10.441012176006414E,[]
6797,Yên Mỹ District-2070.jpeg,0.6444749683141708,106.03060710444711N,20.888224209783697E,[]
6798,Cai Lậy Town-6502.jpeg,0.6443391256034374,106.09228871072513N,10.488173512706958E,[]
6799,Thanh Liêm District-4241.jpeg,0.6443327581509948,105.89018813558863N,20.459877612810402E,[]
6800,Cai Lậy Town-4916.jpeg,0.6442387029528618,106.14709211555929N,10.45313937687227E,[]
6803,Mỹ Tho-2104.jpeg,0.6441416209563613,106.34370720788327N,10.366439539585507E,[]
6805,Binh Minh Town-3474.jpeg,0.6440352462232113,105.8570051787719N,10.074670275901788E,[]
6809,Cao Lanh City-1088.jpeg,0.6439279038459063,105.65505348857066N,10.427104204353101E,[]
6812,Long Hồ District-7850.jpeg,0.643577354028821,105.95507150728706N,10.284694580273671E,[]
6813,Go Cong Town-3051.jpeg,0.6435103677213192,106.69777269870038N,10.419643808950358E,[]
6814,Bến Tre City-471.jpeg,0.643376475200057,106.40772488726557N,10.209813337528532E,[]
6815,Hiệp Hòa District-4621.jpeg,0.6433732472360134,105.98617368092694N,21.321426679845857E,[]
6817,Thanh Liêm District-2135.jpeg,0.6433392763137817,105.93620595554552N,20.42888587726348E,[]
6819,Trà Vinh City-1.jpeg,0.6432224586606026,106.3358697971545N,9.8879803695244E,[]
6821,Thanh Liêm District-4391.jpeg,0.6430091485381126,105.97071932051318N,20.461225079573314E,[]
6823,Cai Lậy Town-4608.jpeg,0.6429786160588264,106.13339126435075N,10.447749509820778E,[]
6826,Trà Vinh City-2511.jpeg,0.6427591815590858,106.33997394682622N,9.979608109399651E,[]
6828,Trà Vinh City-416.jpeg,0.6426353063434362,106.32355734813949N,9.906844904204599E,[]
6830,Mỹ Tho-3172.jpeg,0.6425684113055468,106.3382279778459N,10.385304074265717E,[]
6832,Tây Ninh City-2220.jpeg,0.6422617919743061,106.09763946855021N,11.351517440730339E,[]
6838,Long Hồ District-4707.jpeg,0.6414813362061977,105.99614886565175N,10.207888974789961E,[]
6839,Hiệp Hòa District-3361.jpeg,0.6414349898695946,106.0208909897248N,21.302562145165048E,[]
6842,Vĩnh Long-1424.jpeg,0.6410026866942644,105.90898663068893N,10.255734738691492E,[]
6843,Trà Vinh City-34.jpeg,0.6409338973462582,106.35365444573176N,9.889327836287272E,[]
6844,Vĩnh Long-447.jpeg,0.6409137472510338,105.91720262130343N,10.238217670774157E,[]
6846,Cao Lanh City-4166.jpeg,0.6408518506214023,105.65231301283626N,10.486392741919497E,[]
6848,Sa Đéc City-552.jpeg,0.6407139245420694,105.74771057337713N,10.282888271074373E,[]
6849,Long Hồ District-6472.jpeg,0.6406972780823708,106.00573358260351N,10.25235537796474E,[]
6850,Thanh Liêm District-3931.jpeg,0.6406539902091026,105.98941405987064N,20.45448774575876E,[]
6852,Duy Tiên District-3456.jpeg,0.6405796632170677,105.97057096411882N,20.645648045531594E,[]
6857,Mỹ Tho-1128.jpeg,0.6403932301327586,106.32042048022436N,10.350269938431039E,[]
6859,Trà Vinh City-871.jpeg,0.6400349591858685,106.346814196279N,9.921667038596183E,[]
6865,Cao Lanh City-2072.jpeg,0.6397136598825455,105.6249082554924N,10.443273805507571E,[]
6868,Hung Yen City-939.jpeg,0.6395862051285803,106.0864047735382N,20.631392407977735E,[]
6869,Binh Minh Town-1096.jpeg,0.6395475529134274,105.8528998268538N,10.020771605386921E,[]
6871,Sa Đéc City-1511.jpeg,0.6394720301032066,105.75318910754926N,10.315227473383308E,[]
6872,Cao Lanh City-4441.jpeg,0.6394300619140267,105.65642372643782N,10.491782608970986E,[]
6873,Hiệp Hòa District-3419.jpeg,0.6393960267305374,105.97460124466096N,21.303909611927963E,[]
6874,Yên Mỹ District-684.jpeg,0.6391114201396704,106.03781871130316N,20.863969808051277E,[]
6879,Tây Ninh City-6129.jpeg,0.6389702297747135,106.13612321167683N,11.418890778874088E,[]
6882,Hung Yen City-3126.jpeg,0.6386939883232117,106.05040289917935N,20.69741827936038E,[]
6884,Phu Ly City-3715.jpeg,0.6385451108217239,105.95598137312261N,20.574753879034187E,[]
6885,Sa Đéc City-2180.jpeg,0.6385409589856863,105.74223203920499N,10.342176808640756E,[]
6886,Hiệp Hòa District-9452.jpeg,0.6384860891848803,106.00063922625938N,21.403622152383686E,[]
6888,Hiệp Hòa District-822.jpeg,0.6383616887032986,105.9847271263937N,21.25674827522595E,[]
6889,Thanh Liêm District-1186.jpeg,0.638345580548048,105.93620595554552N,20.411368809345642E,[]
6890,Go Cong Town-1999.jpeg,0.638271551579237,106.68270253983648N,10.395389407218653E,[]
6893,Tây Ninh City-4839.jpeg,0.6381034590303898,106.0797720163843N,11.39463637714234E,[]
6895,Hung Yen City-1209.jpeg,0.6380380466580391,106.10656582317917N,20.636782275029375E,[]
6897,Binh Minh Town-4192.jpeg,0.6378644183278084,105.85016292557502N,10.094882277344865E,[]
6898,Ninh Bình-949.jpeg,0.6378219220787287,105.95291005650212N,20.240180008716898E,[]
6899,Yên Mỹ District-3268.jpeg,0.6377926245331764,106.02772246170464N,20.90843621122739E,[]
6900,Bac Giang City-2063.jpeg,0.6377816265448928,106.19094610501479N,21.28339467753409E,['103.jpeg']
6902,Trà Vinh City-281.jpeg,0.6376071348786354,106.34544614638844N,9.901455037153116E,[]
6904,Tây Ninh City-3605.jpeg,0.6375306211411953,106.13337437288207N,11.374424375699213E,[]
6906,Bến Tre City-2885.jpeg,0.6373048676177859,106.35158502396425N,10.259669607754798E,[]
6907,Trà Vinh City-292.jpeg,0.6372728487476707,106.36049469518458N,9.901455037153116E,[]
6911,Chau Doc City-60.jpeg,0.6368286777287722,105.07956779730678N,10.61628447001986E,[]
6912,Go Cong Town-24.jpeg,0.6368030160665512,106.66489235208824N,10.33744833641514E,[]
6914,Thái Bình-1167.jpeg,0.636694148182869,106.31769243060747N,20.443290242305753E,[]
6916,Cao Lanh City-1582.jpeg,0.6364957708865404,105.63312968269553N,10.435189004930333E,[]
6917,Duy Tiên District-2729.jpeg,0.6364800818264484,105.90721955282376N,20.63621577819122E,[]
6920,Thanh Liêm District-4943.jpeg,0.6364214159548283,105.9577768086503N,20.46930988015077E,[]
6923,Go Cong Town-135.jpeg,0.6362659484148026,106.6758524676256N,10.342838203466629E,[]
6924,Châu Thành District-3580.jpeg,0.6362513191998005,106.32107428915369N,10.278566338985474E,[]
6927,Trà Vinh City-1201.jpeg,0.6362076885998249,106.33860589693562N,9.937836639750643E,"['747.jpeg', '753.jpeg', '745.jpeg']"
6931,Sa Đéc City-655.jpeg,0.6357880514115095,105.77921214486693N,10.285583204600115E,[]
6935,Long Hồ District-122.jpeg,0.6355874873697758,106.01394905427645N,10.141863103409237E,[]
6936,Hiệp Hòa District-7453.jpeg,0.6354935374110937,105.95145637212903N,21.360503215970393E,[]
6937,Hung Yen City-1585.jpeg,0.6354603506624699,106.05184297415371N,20.647562009132667E,"['287.jpeg', '288.jpeg', '290.jpeg', '289.jpeg']"
6939,Mỹ Tho-287.jpeg,0.6353420838713646,106.32042048022436N,10.332752870513698E,[]
6946,Hiệp Hòa District-1054.jpeg,0.6349248252809048,105.95434948119552N,21.26348560904052E,[]
6948,Duy Tiên District-4703.jpeg,0.6347048729658127,106.00368647456851N,20.66316511344944E,[]
6952,Long Hồ District-5772.jpeg,0.6342433616518974,106.00847207316117N,10.229448442995913E,[]
6953,Hiệp Hòa District-5106.jpeg,0.6341646388173103,106.00642544439235N,21.328164013660434E,[]
6962,Sa Đéc City-947.jpeg,0.6335386773571372,105.7394927721189N,10.296362938703094E,[]
6963,Duy Tiên District-6015.jpeg,0.6335165575146675,105.99936706016202N,20.699546716048047E,[]
6966,Phu Ly City-3049.jpeg,0.6332874074578285,105.96461525019052N,20.559931744642174E,[]
6967,Hung Yen City-3562.jpeg,0.6332358755171299,106.05616319907675N,20.712240413752408E,[]
6968,Ninh Bình-204.jpeg,0.6331179775297642,105.9586548246137N,20.215925606984534E,[]
6969,Tây Ninh City-5226.jpeg,0.6330844424664974,106.1787302129956N,11.400026244193837E,[]
6974,Phu Ly City-2547.jpeg,0.6324412487447262,105.984760963349N,20.550499477301795E,[]
6976,Trà Vinh City-1596.jpeg,0.6320705581456423,106.33450174726396N,9.95535370766797E,[]
6977,Cai Lậy Town-3054.jpeg,0.6320061981678009,106.12791092386735N,10.419452707800456E,[]
6980,Long Xuyen City-2473.jpeg,0.6318901255726814,105.40982052783156N,10.365051073972468E,[]
6981,Go Cong Town-898.jpeg,0.6318716555833817,106.69503266981602N,10.365745138435459E,[]
6982,Thanh Liêm District-3497.jpeg,0.6318617537617683,105.92901567117725N,20.449097878707118E,[]
6986,Cai Lậy Town-6283.jpeg,0.6316885575652122,106.14846220068013N,10.480088712129726E,[]
6989,Long Hồ District-4650.jpeg,0.6313618198037148,105.9181018847588N,10.207888974789961E,[]
6993,Cai Lậy Town-4539.jpeg,0.6308485027402639,106.14435194531758N,10.446402043057908E,[]
6994,Cai Lậy Town-1918.jpeg,0.630806740373373,106.19093483942662N,10.39654577283162E,[]
6995,Go Cong Town-3265.jpeg,0.630625057965517,106.68407255427864N,10.423686209238976E,[]
6996,Tây Ninh City-1924.jpeg,0.6305750943720341,106.15124182504802N,11.344780106915964E,[]
7002,Châu Thành District-4811.jpeg,0.6301163448952138,106.1964504267461N,10.286651139562707E,[]
7004,Cao Lanh City-3618.jpeg,0.630045410245657,105.63038920696117N,10.47561300781652E,[]
