image,pred,lat,lon,found_Anditi
Mỹ Tho-742.jpeg,0.0578085994347929,10.343532604616676N,106.31768086520566E,['830.jpeg']
Mỹ Hào District-3747.jpeg,0.0578082194551825,20.964877745920074N,106.09064516226894E,[]
Duy Tiên District-6010.jpeg,0.0578076723031699,20.698199249285135N,106.0224039369966E,[]
Long Xuyen City-454.jpeg,0.0578066953457891,10.319237204034808N,105.45228581568648E,[]
Duy Tiên District-2002.jpeg,0.0578052215278148,20.625436044087937N,105.95329330649288E,[]
Bến Tre City-768.jpeg,0.0578047805465757,10.219245604868638N,106.34884649404711E,[]
Mỹ Tho-3485.jpeg,0.0578019982203841,10.39069394131721N,106.3382279778459E,[]
Hiệp Hòa District-4217.jpeg,0.0578019255772233,21.316036812794195N,105.92541839053061E,[]
Hiệp Hòa District-8350.jpeg,0.0578013248741626,21.376672817125378N,105.99485300812638E,[]
Hiệp Hòa District-8755.jpeg,0.057801254093647,21.38610508446578N,105.99195989905994E,[]
Hoa Lư District-3935.jpeg,0.0578004238195717,20.290966980957013N,105.91623801927338E,[]
Thanh Liêm District-2226.jpeg,0.0577999325469136,20.430233344026384N,105.94339623991378E,[]
Long Xuyen City-2200.jpeg,0.057795878034085,10.359661206920979N,105.39749189587363E,[]
Hiệp Hòa District-1724.jpeg,0.057794852880761,21.27561280990675N,105.97170813559445E,[]
Phu Ly City-3471.jpeg,0.0577924563549459,20.569364011982547N,105.90993402876035E,[]
Long Xuyen City-4596.jpeg,0.0577920470386743,10.410864943910134N,105.4413270317239E,[]
Duy Tiên District-4277.jpeg,0.0577886635437607,20.657775246397794N,105.90002052881297E,[]
Ninh Bình-1491.jpeg,0.0577882984653115,20.252307209583073N,105.97014436083687E,[]
Yên Mỹ District-1046.jpeg,0.0577878756448626,20.870707141865832N,106.06954978146989E,[]
Cai Lậy Town-5497.jpeg,0.0577875012531876,10.463919110975251N,106.15805279652612E,[]
Mỹ Hào District-2222.jpeg,0.0577872516587376,20.937928410661822N,106.13248095997142E,[]
Vĩnh Long-1468.jpeg,0.0577869592234492,10.255734738691492N,105.96923722852861E,[]
Long Hồ District-9568.jpeg,0.0577845671214163,10.32511858315984N,105.98382565814235E,[]
Hung Yen City-1107.jpeg,0.0577827803790569,20.635434808266467N,106.04896282420499E,[]
Hiệp Hòa District-8697.jpeg,0.0577773642726242,21.384757617702867N,105.99629956265962E,[]
Go Cong Town-3065.jpeg,0.0577772236429154,10.420991275713233N,106.61831186105434E,[]
Mỹ Hào District-633.jpeg,0.0577769866213202,20.904241741589008N,106.09641561712445E,[]
Hiệp Hòa District-6818.jpeg,0.0577736927662044,21.351070948629985N,105.98038746279394E,[]
Hiệp Hòa District-5311.jpeg,0.0577718568965792,21.33085894718627N,106.01365821705858E,[]
Hung Yen City-3217.jpeg,0.0577665660530328,20.701460679649117N,106.02016132471789E,[]
Duy Tiên District-5389.jpeg,0.0577639860566705,20.675292314315648N,106.00512627937064E,[]
Mỹ Hào District-1491.jpeg,0.0577594484202563,20.924453743032693N,106.10507129940774E,[]
Duy Tiên District-2885.jpeg,0.0577590959146618,20.63756324495413N,105.99936706016202E,[]
Vĩnh Long-2294.jpeg,0.0577585622668266,10.273251806608831N,105.9035093036126E,[]
Binh Minh Town-2743.jpeg,0.0577560104429721,10.055805741221587N,105.82416236342688E,[]
Thanh Liêm District-672.jpeg,0.0577512667514383,20.399241608479457N,105.90744481807246E,[]
Cao Lanh City-3387.jpeg,0.0577506353147327,10.470223140765023N,105.64135110989872E,[]
Thanh Liêm District-6747.jpeg,0.0577504029497504,20.496259215408976N,105.95633875177664E,[]
Châu Thành District-4673.jpeg,0.0577502120286226,10.28530367279983N,106.30874885221228E,[]
Cai Lậy Town-4622.jpeg,0.057749499566853,10.447749509820778N,106.1525724560427E,[]
Ninh Bình-1653.jpeg,0.0577486385591328,20.257697076634713N,105.92993098405579E,[]
Cao Lanh City-324.jpeg,0.0577466748654842,10.414977003487248N,105.63998087203153E,[]
Long Hồ District-2325.jpeg,0.0577437435276806,10.174202305718163N,105.8715475452788E,[]
Duy Tiên District-2712.jpeg,0.0577426864765584,20.63486831142831N,106.01664471778795E,[]
Phu Ly City-3465.jpeg,0.0577423756476491,20.569364011982547N,105.90130015169242E,[]
Long Hồ District-5318.jpeg,0.0577394203282892,10.22136364241868N,105.93727131866235E,[]
Long Xuyen City-4847.jpeg,0.0577391725964844,10.417602277724498N,105.42899839976602E,[]
Phu Ly City-1065.jpeg,0.0577389481477439,20.526245075569413N,105.96893218872448E,[]
Bac Giang City-1078.jpeg,0.0577388340607285,21.263182676090366N,106.21697333616525E,[]
Go Cong Town-884.jpeg,0.0577370384708046,10.365745138435459N,106.6758524676256E,"['850.jpeg', '853.jpeg']"
Duy Tiên District-4553.jpeg,0.0577342296019196,20.661817646686533N,105.90290013841727E,[]
Ninh Bình-1613.jpeg,0.0577329713851213,20.256349609871805N,105.93998432825107E,[]
Vĩnh Long-2198.jpeg,0.057730056811124,10.270556873083086N,105.88981598592174E,[]
Hung Yen City-3582.jpeg,0.0577278304845094,20.713587880515316N,106.04320252430756E,[]
Hiệp Hòa District-9868.jpeg,0.0577246854081749,21.430571487641995N,105.96447536292821E,[]
Thái Bình-1579.jpeg,0.0577239640988409,20.451375042883214N,106.33063558897192E,[]
Long Xuyen City-4239.jpeg,0.0577236381359398,10.4027801433329N,105.39475219988303E,[]
Phu Ly City-1077.jpeg,0.0577209661714732,20.526245075569413N,105.98619994286031E,[]
Duy Tiên District-2693.jpeg,0.0577209270559251,20.63486831142831N,105.98928842654688E,[]
Thanh Liêm District-3468.jpeg,0.0577200758270919,20.449097878707118N,105.88731202184132E,[]
Châu Thành District-5993.jpeg,0.0577197433449327,10.293388473377066N,106.35531161399096E,[]
Phu Ly City-3255.jpeg,0.0577177195809781,20.56397414493091N,105.94878647556598E,[]
Thanh Liêm District-3056.jpeg,0.057717066258192,20.442360544892573N,105.98509988924968E,[]
Long Hồ District-7535.jpeg,0.0577170136384666,10.27930471322218N,105.94137905449881E,[]
Châu Thành District-2827.jpeg,0.0577169107273221,10.274523938696857N,106.15262665095442E,[]
Long Hồ District-383.jpeg,0.0577151789329946,10.148600437223596N,105.93042509226822E,[]
Yên Mỹ District-3345.jpeg,0.0577116762287914,20.909783677990298N,106.03204942581829E,[]
Mỹ Tho-1174.jpeg,0.0577080408111214,10.350269938431039N,106.3834316256544E,[]
Tam Điệp-4777.jpeg,0.0577032575383782,20.192458678913876N,105.89095541260134E,[]
Mỹ Hào District-3559.jpeg,0.0577021446079015,20.959487878868423N,106.10507129940774E,[]
Cao Lanh City-5144.jpeg,0.0577005906961858,10.507952210125461N,105.60298444961734E,[]
Châu Thành District-2917.jpeg,0.0576998647302389,10.274523938696857N,106.27588102036852E,[]
Thái Bình-1093.jpeg,0.0576989147812128,20.441942775542838N,106.30906365836448E,[]
Duy Tiên District-3934.jpeg,0.0576966712251305,20.652385379346146N,105.95185350169072E,[]
Long Xuyen City-5382.jpeg,0.0576929119415581,10.433771878878964N,105.43584763974262E,[]
Mỹ Hào District-1960.jpeg,0.0576926358044147,20.93388601037309N,106.10507129940774E,[]
Long Xuyen City-3310.jpeg,0.057691762689501,10.381220675126938N,105.45502551167712E,[]
Bến Tre City-1378.jpeg,0.0576906418427825,10.232720272497357N,106.36801620346708E,[]
Tam Điệp-2482.jpeg,0.057690180838108,20.15742454307825N,105.8550700770862E,[]
Binh Minh Town-3647.jpeg,0.0576882418245077,10.080060142953275N,105.82963616598438E,[]
Phu Ly City-1277.jpeg,0.0576856923289597,20.530287475858145N,105.91281198778299E,[]
Châu Thành District-5325.jpeg,0.0576849849894642,10.289346073088451N,106.30874885221228E,[]
Mỹ Hào District-206.jpeg,0.0576848275959491,20.89076707395989N,106.09930084455222E,[]
Mỹ Tho-1420.jpeg,0.0576777020469307,10.354312338719653N,106.39028066320114E,[]
Hung Yen City-2812.jpeg,0.0576750268228352,20.686638545257086N,106.07776432369208E,[]
Chau Doc City-1645.jpeg,0.0576746938750147,10.660750873194672N,105.09328035762555E,[]
Tam Điệp-423.jpeg,0.0576745504513382,20.12104294047973N,105.8809075186571E,[]
Duy Tiên District-2739.jpeg,0.0576740461401641,20.63621577819122N,105.92161760084535E,[]
Trà Vinh City-2812.jpeg,0.0576740109827369,9.987692909976882N,106.3358697971545E,[]
Tam Điệp-1607.jpeg,0.0576720973476767,20.142602408686262N,105.92253450785479E,[]
Phu Ly City-907.jpeg,0.0576696810312569,20.52355014204359N,105.97181014774712E,[]
Chau Doc City-4419.jpeg,0.0576685955747962,10.706564743132363N,105.12070547826302E,[]
Tây Ninh City-1948.jpeg,0.0576679538935422,11.346127573678837N,106.09351621035809E,[]
Mỹ Hào District-698.jpeg,0.057666951790452,20.905589208351927N,106.12094005026037E,[]
Binh Minh Town-211.jpeg,0.0576638495549559,9.997864670418105N,105.85974208005064E,[]
Ninh Bình-1280.jpeg,0.0576628749258816,20.246917342531432N,106.00174058545059E,[]
Long Xuyen City-1150.jpeg,0.0576585559174418,10.335406805189278N,105.43310794375199E,[]
Hiệp Hòa District-3271.jpeg,0.0576576325111091,21.301214678402133N,106.01799788065833E,[]
Bến Tre City-2557.jpeg,0.0576570648699998,10.252932273940436N,106.37349326330134E,[]
Hung Yen City-2579.jpeg,0.0576569801196455,20.67990121144253N,106.0604834239998E,[]
Vĩnh Long-2125.jpeg,0.057655784767121,10.26786193955734N,105.92131061661068E,[]
Ninh Bình-191.jpeg,0.057655137963593,20.214578140221626N,105.9888148571995E,[]
Ninh Bình-1169.jpeg,0.0576507411897182,20.244222409005623N,106.01179392964585E,[]
Long Hồ District-7365.jpeg,0.0576498303562402,10.275262312933569N,106.00299509204586E,[]
Châu Thành District-2725.jpeg,0.0576494880951941,10.273176471933986N,106.28546747132293E,[]
Go Cong Town-2018.jpeg,0.057647714857012,10.396736873981526N,106.6361220488026E,[]
Ninh Bình-1800.jpeg,0.0576456706039607,20.26173947692343N,105.95147386447422E,[]
Mỹ Tho-1010.jpeg,0.0576449707150459,10.34757500490529N,106.37384297308895E,[]
Mỹ Tho-847.jpeg,0.0576434233225882,10.344880071379546N,106.35877509048612E,[]
Long Hồ District-6623.jpeg,0.0576418698765337,10.260440178541973N,105.9701332053541E,[]
Mỹ Tho-2873.jpeg,0.0576417939737439,10.379914207214231N,106.346446822902E,[]
Vĩnh Long-2249.jpeg,0.057641711551696,10.271904339845957N,105.89940130830534E,[]
Chau Doc City-3494.jpeg,0.0576414070092141,10.690395141977882N,105.06585523698809E,[]
Châu Thành District-9871.jpeg,0.0576413902454078,10.321685275397387N,106.39776589678914E,[]
Hoa Lư District-4724.jpeg,0.0576409948989748,20.308484048874835N,105.93203663453288E,[]
Hiệp Hòa District-3320.jpeg,0.057637776248157,21.302562145165048N,105.96158225386175E,['152.jpeg']
Trà Vinh City-3267.jpeg,0.0576372416689991,10.00386251113134N,106.32629344792062E,[]
Phu Ly City-1345.jpeg,0.0576347419992089,20.531634942621054N,105.88834933609054E,[]
Duy Tiên District-67.jpeg,0.0576338013634085,20.563452572994034N,105.98640881694259E,[]
Mỹ Tho-1636.jpeg,0.0576323340646922,10.35835473900827N,106.35740528297679E,"['816.jpeg', '582.jpeg']"
Long Xuyen City-1557.jpeg,0.0576298562809824,10.344839072529387N,105.40297128785494E,[]
Chau Doc City-2800.jpeg,0.0576287889853119,10.679615407874897N,105.0740827731793E,[]
Hiệp Hòa District-1846.jpeg,0.057627092115581,21.276960276669666N,106.03101687145754E,[]
Bac Giang City-2690.jpeg,0.0576258054934442,21.295521878400315N,106.18227036129795E,[]
Cai Lậy Town-4382.jpeg,0.0576249216683208,10.443707109532163N,106.14435194531758E,[]
Sa Đéc City-790.jpeg,0.0576230832375586,10.290973071651605N,105.75181947400624E,[]
Go Cong Town-1367.jpeg,0.0576213933527469,10.379219806064183N,106.6361220488026E,[]
Hiệp Hòa District-6280.jpeg,0.0576212652958929,21.344333614815408N,105.89214763626593E,[]
Hoa Lư District-828.jpeg,0.0576210799627006,20.206076574893753N,105.96363386505196E,[]
Yên Mỹ District-4413.jpeg,0.0576205905526876,20.93942794677438N,106.01762621210614E,[]
Hoa Lư District-519.jpeg,0.0576191153377294,20.199339241079212N,105.96650634055369E,[]
Thanh Liêm District-5848.jpeg,0.0576181896030902,20.482784547779872N,105.88875007871496E,[]
Yên Mỹ District-13.jpeg,0.0576179753988981,20.838367939555944N,106.04214567541679E,[]
Châu Thành District-4877.jpeg,0.0576166799291968,10.286651139562707N,106.28683696431644E,[]
Hoa Lư District-469.jpeg,0.0576157332397997,20.197991774316304N,105.98086871806234E,[]
Mỹ Hào District-3417.jpeg,0.0576134212315082,20.9567929453426N,106.12094005026037E,[]
Châu Thành District-6953.jpeg,0.0576133839786052,10.30012580719143N,106.27040304839456E,[]
Mỹ Tho-2989.jpeg,0.0576126682572066,10.381261673977102N,106.40123912327594E,[]
Chau Doc City-1213.jpeg,0.0576119436882436,10.652666072617436N,105.0850528214343E,[]
Cai Lậy Town-5465.jpeg,0.0576085378415882,10.463919110975251N,106.1142100726588E,[]
Hoa Lư District-321.jpeg,0.0576072447001934,20.195296840790487N,105.93203663453288E,[]
Phu Ly City-860.jpeg,0.0576066896319389,20.52355014204359N,105.90417811071508E,[]
Chau Doc City-2810.jpeg,0.0576054281555116,10.679615407874897N,105.08779533349806E,[]
Châu Thành District-4446.jpeg,0.0576052120886743,10.283956206036958N,106.30053189425135E,[]
Hiệp Hòa District-8677.jpeg,0.0576019221916794,21.384757617702867N,105.96736847199472E,[]
Thái Bình-2333.jpeg,0.0575978069100528,20.468892110801047N,106.31769243060747E,[]
Long Hồ District-624.jpeg,0.0575963694136589,10.15264283751221N,105.89482471501881E,[]
Bến Tre City-1434.jpeg,0.0575960981659591,10.234067739260228N,106.34747722908854E,[]
Long Hồ District-2148.jpeg,0.0575950141064822,10.171507372192416N,105.93864056394118E,[]
Vĩnh Long-2357.jpeg,0.057591700926423,10.2745992733717N,105.93500393430152E,[]
Mỹ Tho-155.jpeg,0.0575905689038336,10.328710470225076N,106.30672240513088E,[]
Hoa Lư District-3243.jpeg,0.0575841232202947,20.27614484656502N,105.93203663453288E,[]
Cai Lậy Town-2314.jpeg,0.0575813851319253,10.404630573408856N,106.11695024290049E,[]
Mỹ Hào District-1860.jpeg,0.0575811876915395,20.932538543610175N,106.07621902513017E,[]
Châu Thành District-7421.jpeg,0.0575769683346152,10.302820740717173N,106.36489806494536E,[]
Duy Tiên District-3068.jpeg,0.0575767266564071,20.640258178479957N,105.97920979293177E,[]
Cai Lậy Town-1526.jpeg,0.0575716122984886,10.391155905780133N,106.09776905120856E,[]
Go Cong Town-3561.jpeg,0.0575699368491768,10.429076076290466N,106.63886207768692E,[]
Châu Thành District-822.jpeg,0.0575667037628591,10.258354337542391N,106.18823346878519E,[]
Phu Ly City-479.jpeg,0.0575655722059309,20.51681280822904N,105.89698321315845E,[]
Châu Thành District-7960.jpeg,0.0575647950172424,10.306863141005792N,106.30600986622528E,[]
Châu Thành District-2528.jpeg,0.0575634916312992,10.271829005171114N,106.28272848533595E,[]
Chau Doc City-4748.jpeg,0.057563001755625,10.721386877523969N,105.10836417397618E,[]
Thái Bình-1632.jpeg,0.0575579134747386,20.452722509646126N,106.31337804448594E,[]
Hoa Lư District-2707.jpeg,0.0575569563079625,20.25728031188429N,105.92916415903117E,[]
Go Cong Town-4854.jpeg,0.0575521611608564,10.469500079176646N,106.64160210657127E,[]
Long Xuyen City-3162.jpeg,0.0575519986450672,10.378525741601193N,105.4413270317239E,"['926.jpeg', '9.jpeg']"
Thanh Liêm District-1751.jpeg,0.0575506743043661,20.423496010211835N,105.86717922561017E,[]
Tam Điệp-3490.jpeg,0.0575471553020179,20.16955174394442N,105.91535744075173E,[]
Bac Giang City-1576.jpeg,0.0575453452765941,21.275309876956594N,106.15045930100294E,[]
Phu Ly City-4213.jpeg,0.0575445252470672,20.59092348018912N,105.92288484436223E,[]
Mỹ Tho-1406.jpeg,0.0575443236157298,10.354312338719653N,106.37110335807027E,"['59.jpeg', '823.jpeg', '822.jpeg']"
Bến Tre City-1207.jpeg,0.0575431063771247,10.228677872208738N,106.40087856247274E,[]
Hiệp Hòa District-900.jpeg,0.0575416162610054,21.25944320875178N,105.96447536292821E,[]
Go Cong Town-4710.jpeg,0.0575409345328807,10.460067811836536N,106.64297212101346E,[]
Sa Đéc City-860.jpeg,0.0575400893576443,10.293668005177352N,105.7353838714898E,[]
Bến Tre City-2131.jpeg,0.0575395869091153,10.246194940126077N,106.33515384446142E,[]
Châu Thành District-6997.jpeg,0.0575393601320683,10.30012580719143N,106.33066074010809E,[]
Châu Thành District-8492.jpeg,0.0575387962162494,10.310905541294407N,106.26629456941409E,[]
Bac Giang City-1580.jpeg,0.0575384590774774,21.275309876956594N,106.1562431301475E,[]
Duy Tiên District-2296.jpeg,0.0575375924818217,20.629478444376662N,105.96337194010802E,[]
Hiệp Hòa District-6177.jpeg,0.0575355910696089,21.342986148052496N,105.8935941907992E,[]
Mỹ Tho-1624.jpeg,0.0575336879119277,10.35835473900827N,106.34096759286457E,[]
Châu Thành District-7943.jpeg,0.0575335803441703,10.306863141005792N,106.28272848533595E,[]
Thái Bình-175.jpeg,0.0575335118919611,20.414993440284647N,106.32488307414329E,[]
Long Hồ District-8504.jpeg,0.0575322811491787,10.296821781139522N,105.94548679033528E,[]
Châu Thành District-8711.jpeg,0.0575261171907186,10.31225300805728N,106.31970479616021E,[]
Hiệp Hòa District-1418.jpeg,0.0575248068198561,21.270222942855092N,105.98328057186043E,[]
Long Hồ District-9211.jpeg,0.0575235895812511,10.31164391553112N,106.00025660148823E,[]
Châu Thành District-5386.jpeg,0.05752290552482,10.289346073088451N,106.39228792481515E,[]
Sa Đéc City-196.jpeg,0.0575228780508041,10.272108536971395N,105.76825507652265E,[]
Thái Bình-173.jpeg,0.0575211064424365,20.414993440284647N,106.32200681672894E,[]
Chau Doc City-4065.jpeg,0.057520130649209,10.699827409317995N,105.10013663778491E,[]
Châu Thành District-10576.jpeg,0.0575175685808062,10.333812476263239N,106.37859299488026E,[]
Long Hồ District-5500.jpeg,0.0575149697251617,10.225406042707299N,105.92084037531647E,[]
Long Xuyen City-3599.jpeg,0.0575138232670724,10.387958008941302N,105.3933823518877E,[]
Ninh Bình-1097.jpeg,0.0575128365308046,20.24287494224271N,105.9931234332832E,[]
Hung Yen City-1211.jpeg,0.0575113701634109,20.636782275029375N,106.10944597312786E,[]
Long Hồ District-204.jpeg,0.057510323356837,10.14455803693498N,105.94548679033528E,[]
Châu Thành District-3031.jpeg,0.057508579455316,10.275871405459727N,106.15262665095442E,[]
Mỹ Hào District-1263.jpeg,0.0575068714097142,20.919063875981042N,106.14113664225464E,['217.jpeg']
Vĩnh Long-2398.jpeg,0.0575007582083344,10.277294206897448N,105.90624796715078E,[]
Hiệp Hòa District-7371.jpeg,0.0575006743893027,21.359155749207478N,105.96158225386175E,[]
Thanh Liêm District-2577.jpeg,0.057499713730067,20.435623211078017N,105.94339623991378E,[]
Bac Giang City-65.jpeg,0.0574982808902859,21.22680107349167N,106.1923920623009E,[]
Ninh Bình-1203.jpeg,0.0574904852546751,20.24556987576853N,105.97588912894847E,[]
Châu Thành District-9538.jpeg,0.0574904135428369,10.318990341871643N,106.31833530316669E,[]
Mỹ Tho-2191.jpeg,0.0574873583391308,10.367787006348378N,106.35466566795807E,"['64.jpeg', '814.jpeg']"
Tây Ninh City-926.jpeg,0.0574871399439871,11.323220638709966N,106.11000924312664E,[]
Duy Tiên District-1049.jpeg,0.0574797410517931,20.606571509407175N,105.98064959773394E,[]
Ninh Bình-431.jpeg,0.0574779440648853,20.2253578743249N,105.95291005650212E,['422.jpeg']
Ninh Bình-1419.jpeg,0.0574755175039172,20.250959742820164N,105.94860148041842E,[]
