image,pred,lon,lat
0.jpeg,0.8737586,11696660.957958722,1194928.718424968
879.jpeg,0.8730445,11797514.8405636,2303192.8195377034
847.jpeg,0.8723731,11873248.335384795,1168277.092019111
552.jpeg,0.87144226,11801240.012081694,1153132.134769121
627.jpeg,0.87102425,11789187.760700583,2336774.4552249303
720.jpeg,0.86989653,11837349.478490736,1110197.025874255
103.jpeg,0.8691218,11821196.410936076,2425499.34615936
770.jpeg,0.86805713,11817198.985243011,1171575.2570682324
621.jpeg,0.8661615,11808184.498305382,2387635.4341491074
199.jpeg,0.86547244,11822911.134377116,2426764.6301610544
524.jpeg,0.86500084,11770295.865739567,1155148.0006821873
454.jpeg,0.8648137,11838555.794611784,2330600.300658479
516.jpeg,0.86365813,11759022.676961428,1167044.6260355455
376.jpeg,0.86350113,11790222.714194736,2322755.556529947
661.jpeg,0.8627632,11795475.367828978,1146956.5724918584
248.jpeg,0.8624309,11802227.155208943,2378816.38950597
673.jpeg,0.85993534,11797688.900222745,1146201.9740641357
553.jpeg,0.8591303,11800836.65025018,1150434.5381623297
104.jpeg,0.85674936,11822248.43603675,2424387.9055292606
435.jpeg,0.85548633,11836833.214371912,2324766.8669598214
631.jpeg,0.85542464,11790563.516462862,2337393.688784766
698.jpeg,0.8535971,11837801.632207256,1149116.884042519
388.jpeg,0.85245943,11786906.24363956,2321565.136844457
593.jpeg,0.8517986,11821040.396874191,1157384.658498922
818.jpeg,0.85028833,11840161.034155084,1159463.6509839466
645.jpeg,0.847583,11790646.388783928,2337843.9161399147
216.jpeg,0.8474473,11816076.74597584,2384369.952460694
717.jpeg,0.84411764,11844976.47599766,1145676.9397475545
890.jpeg,0.84367514,11789847.604620373,2291677.219538508
974.jpeg,0.84362644,11812286.27379064,1266594.845402673
38.jpeg,0.8434275,11792427.023540424,1139846.1729406011
548.jpeg,0.8427495,11798832.566716276,1151160.5226573786
490.jpeg,0.84131354,11732208.49163558,1161279.348851165
195.jpeg,0.8376849,11818711.306866908,2425433.401750705
197.jpeg,0.8356644,11819123.334102483,2428200.225538456
177.jpeg,0.83492047,11796698.107861577,2426833.6565500773
462.jpeg,0.8346827,11838438.669901758,2323033.6480521704
522.jpeg,0.8313502,11771865.007997742,1154634.5391376112
832.jpeg,0.83054596,11827330.175837722,1159438.117404319
243.jpeg,0.8297115,11805259.582531374,2379246.348894711
237.jpeg,0.82892025,11802836.053385586,2383895.247742411
939.jpeg,0.826843,11735084.048702164,1164697.3573043777
337.jpeg,0.8223407,11793882.581841445,2347691.5148734213
663.jpeg,0.8213057,11795670.093139704,1147382.3112694356
187.jpeg,0.8208041,11826591.857267767,2426050.8711259435
249.jpeg,0.82029307,11803212.741932908,2376840.6835241187
528.jpeg,0.81930876,11773635.465136671,1153232.6378429595
597.jpeg,0.81905067,11811496.821068777,1161168.5544018014
1.jpeg,0.8129151,11693606.257765992,1194226.1473003116
600.jpeg,0.81032646,11873004.385400703,1168444.2106975734
410.jpeg,0.809296,11789867.302707065,2307802.35021308
264.jpeg,0.80839944,11797698.926612632,2380157.381641229
646.jpeg,0.80465,11790682.393483782,2337059.46207244
888.jpeg,0.8042582,11791826.10054964,2292486.9810415725
354.jpeg,0.80403936,11792955.200863142,2335825.4458731515
441.jpeg,0.8028841,11838946.024110183,2325941.7840308063
934.jpeg,0.79747885,11742694.068117429,1155879.8872347046
633.jpeg,0.7969505,11790618.625702957,2337849.218258889
859.jpeg,0.79559433,11841955.180673271,2329056.281391333
748.jpeg,0.7954115,11836886.345990391,1110973.6162619672
52.jpeg,0.7894901,11838429.46900708,1148825.348248855
650.jpeg,0.7877162,11790860.19552126,1146568.976636122
287.jpeg,0.7857071,11805563.566515686,2350034.648603688
993.jpeg,0.7851277,11795388.914661288,2427619.0876922086
