,image,pred,lon,lat,anditi_id
469,Tây Ninh City-6116.jpeg,0.04155071,11.418890778874088N,106.1182557595109E,973
599,Sa Đéc City-1358.jpeg,0.041328322,10.309837606331815N,105.75592837463535E,905
380,Trà Vinh City-1128.jpeg,0.04109612,9.933794239462024N,106.33860589693563E,735
591,Mỹ Tho-1411.jpeg,0.040064573,10.354312338719653N,106.377952395617E,824
651,Hung Yen City-1587.jpeg,0.039766327,20.647562009132663N,106.0547231241024E,294
233,Vĩnh Long-297.jpeg,0.0392619,10.23417527048554N,105.95691324260686E,43
359,Cao Lanh City-3374.jpeg,0.039217193,10.470223140765023N,105.62353801762521E,941
340,Ninh Bình-1533.jpeg,0.039160173,20.253654676345977N,105.96583578475317E,867
454,Cai Lậy Town-2394.jpeg,0.038901303,10.405978040171728N,106.12654083874648E,767
628,Trà Vinh City-1049.jpeg,0.0384706,9.92975183917341N,106.3331336973734E,748
250,Thái Bình-1110.jpeg,0.038281623,20.441942775542838N,106.33351184638626E,436
559,Phu Ly City-1877.jpeg,0.03810896,20.539719743198518N,105.91712892631695E,630
553,Phu Ly City-1877.jpeg,0.03810896,20.539719743198518N,105.91712892631695E,632
550,Phu Ly City-1877.jpeg,0.03810896,20.539719743198518N,105.91712892631695E,646
522,Yên Mỹ District-1414.jpeg,0.037322056,20.877444475680402N,106.05512656775774E,260
156,Mỹ Hào District-1350.jpeg,0.037175875,20.921758809506876N,106.08631732112731E,229
432,Phu Ly City-872.jpeg,0.037134387,20.52355014204359N,105.9214458648509E,639
358,Bến Tre City-443.jpeg,0.03680451,10.20981333752853N,106.36938546842563E,691
367,Bến Tre City-443.jpeg,0.03680451,10.20981333752853N,106.36938546842563E,711
479,Thanh Liêm District-5126.jpeg,0.035354435,20.47200481367659N,105.95058652428204E,400
531,Yên Mỹ District-2982.jpeg,0.035182,20.903046344175742N,106.0507996036441E,242
517,Yên Mỹ District-1797.jpeg,0.035053674,20.884181809494965N,106.00464531976523E,261
643,Long Xuyen City-3570.jpeg,0.034870986,10.38661054217843N,105.43858733573327E,937
609,Hiệp Hòa District-2678.jpeg,0.034273192,21.291782411061728N,105.98038746279394E,176
438,Thái Bình-2893.jpeg,0.03382845,20.483714245193053N,106.3478931334579E,453
345,Thanh Liêm District-7119.jpeg,0.03343808,20.50299654922353N,105.89594036308324E,386
548,Mỹ Tho-1256.jpeg,0.033395156,10.351617405193908N,106.3861712406731E,825
144,Cai Lậy Town-4257.jpeg,0.03173962,10.441012176006415N,106.18956475430575E,776
637,Long Xuyen City-3188.jpeg,0.030163478,10.379873208364065N,105.38242356792513E,491
446,Binh Minh Town-3359.jpeg,0.028632227,10.071975342376048N,105.83374151790251E,534
290,Trà Vinh City-1030.jpeg,0.028450778,9.92840437241054N,106.34134199671676E,756
330,Cai Lậy Town-3741.jpeg,0.027471522,10.432927375429182N,106.11283998753794E,763
558,Thái Bình-705.jpeg,0.026441496,20.433857974965385N,106.32775933155762E,433
463,Hung Yen City-1729.jpeg,0.026271677,20.651604409421388N,106.04896282420499E,286
569,Thái Bình-3202.jpeg,0.023939598,20.49449397929634N,106.36515067794389E,456
