,image,pred,lon,lat
31153,Duy Tiên District-1240.jpeg,0.039079584,20.66720751373832N,105.97633018332745E
31154,Cao Lanh City-1091.jpeg,0.03907293,10.491782608970933N,105.57832016800788E
31155,Tam Điệp-801.jpeg,0.03906363,20.165509343655785N,105.93258240179902E
31156,Hiệp Hòa District-2235.jpeg,0.039042372,21.391494951517664N,105.96881502652796E
31157,Tam Điệp-1186.jpeg,0.039039418,20.19245867891399N,105.87229503813346E
31158,Hoa Lư District-11.jpeg,0.03903922,20.179127239635584N,105.94209029878895E
31159,Hung Yen City-166.jpeg,0.039032534,20.626002540926116N,106.07200402379465E
31160,Bac Giang City-116.jpeg,0.039029974,21.248360541698343N,106.17070270300889E
31161,Thanh Liêm District-1219.jpeg,0.03901631,20.46930988015091N,105.87868368059941E
31162,Duy Tiên District-826.jpeg,0.039008897,20.64295311200589N,105.99360784095337E
31163,Thanh Liêm District-1834.jpeg,0.038999103,20.507038949512445N,105.87005533935749E
31164,Bac Giang City-309.jpeg,0.038998123,21.267225076379173N,106.20251376330387E
31166,Hiệp Hòa District-2022.jpeg,0.038996633,21.372630416836827N,105.92541839053061E
31167,Tam Điệp-143.jpeg,0.03899655,20.12239040724266N,105.95841984336998E
31168,Phu Ly City-587.jpeg,0.038989983,20.547804543776063N,105.91856790582808E
31169,Tam Điệp-77.jpeg,0.03898639,20.117000540191025N,105.95554901652879E
31170,Tam Điệp-878.jpeg,0.038986035,20.170899210707425N,105.82636180867398E
31171,Trà Vinh City-182.jpeg,0.03898281,9.91762463830755N,106.30440464967168E
31172,Hiệp Hòa District-24.jpeg,0.038978375,21.232493873493496N,105.94277704492954E
31173,Tam Điệp-922.jpeg,0.038976606,20.170899210707425N,105.95267818968755E
31174,Duy Tiên District-935.jpeg,0.038971372,20.648342979057535N,106.0224039369966E
31175,Thanh Liêm District-111.jpeg,0.038969107,20.391156807902036N,105.89594036308324E
31176,Go Cong Town-1104.jpeg,0.03896802,10.446593144207736N,106.62379191882302E
31178,Thanh Liêm District-343.jpeg,0.038960155,20.415411209634446N,105.91894927306168E
31179,Chau Doc City-904.jpeg,0.038959373,10.69039514197783N,105.153615623028E
31180,Hoa Lư District-891.jpeg,0.038956016,20.284229647142617N,105.90762059276817E
31181,Tây Ninh City-1456.jpeg,0.03895601,11.412153445059635N,106.10863482372945E
31182,Go Cong Town-206.jpeg,0.038949326,10.363050204909696N,106.70873281423778E
31183,Phu Ly City-79.jpeg,0.03893834,20.512770407940348N,105.88691035657918E
31186,Phu Ly City-871.jpeg,0.038912233,20.569364011982657N,105.91856790582808E
31187,Phu Ly City-617.jpeg,0.03891077,20.550499477301887N,105.89554423364706E
31188,Yên Mỹ District-990.jpeg,0.03890955,20.920563412093717N,106.05945353187091E
31189,Bac Giang City-769.jpeg,0.03890519,21.304954145740837N,106.17937844672568E
31190,Hiệp Hòa District-1624.jpeg,0.038895246,21.34568108157849N,106.0208909897248E
31194,Ninh Bình-542.jpeg,0.038886562,20.273866677789716N,105.96870816880897E
31195,Long Hồ District-172.jpeg,0.038883794,10.15399030427507N,105.89071697918234E
31196,Yên Mỹ District-165.jpeg,0.038882285,20.863969808051312N,106.0190685334771E
31197,Cao Lanh City-19.jpeg,0.038882285,10.410934603198625N,105.60846540108611E
31198,Thanh Liêm District-561.jpeg,0.038874142,20.43158081078938N,105.87293145310478E
31199,Hiệp Hòa District-610.jpeg,0.038866997,21.28639254401015N,106.01510477159182E
31200,Bac Giang City-168.jpeg,0.038865093,21.25375040875001N,106.17937844672568E
31201,Tam Điệp-1051.jpeg,0.03885824,20.178984011284886N,105.90961578706928E
31202,Thanh Liêm District-1044.jpeg,0.038855813,20.458530146047615N,105.9160731593144E
31203,Sa Đéc City-281.jpeg,0.038854428,10.303100272517428N,105.72442680314542E
31205,Binh Minh Town-832.jpeg,0.03885118,10.071975342375989N,105.80500405447557E
31206,Thái Bình-534.jpeg,0.038849063,20.46350224374949N,106.33782623250777E
31207,Duy Tiên District-795.jpeg,0.03884618,20.64295311200589N,105.90433994321943E
31208,Hung Yen City-94.jpeg,0.038839236,20.62061267387446N,106.04320252430756E
31209,Hiệp Hòa District-1134.jpeg,0.038837317,21.321426679845985N,105.91384595426463E
31210,Hiệp Hòa District-545.jpeg,0.0388357,21.283697610484317N,105.94567015399605E
31212,Hiệp Hòa District-2138.jpeg,0.038812578,21.38341015094016N,105.94277704492954E
31213,Long Xuyen City-1253.jpeg,0.038811512,10.42299214477591N,105.4002315918643E
31214,Thái Bình-532.jpeg,0.03880922,20.46350224374949N,106.33207371767911E
31215,Binh Minh Town-445.jpeg,0.038808722,10.03694120654135N,105.81595165959052E
31216,Hiệp Hòa District-324.jpeg,0.038806677,21.26752800932932N,106.00063922625938E
31217,Thanh Liêm District-191.jpeg,0.038805325,20.401936542005323N,105.90456870432516E
31219,Thái Bình-481.jpeg,0.03878827,20.458112376697834N,106.35508377699372E
31220,Yên Mỹ District-140.jpeg,0.038786937,20.861274874525485N,106.02483781896191E
31222,Duy Tiên District-1439.jpeg,0.038783453,20.6860720484191N,105.99072823134907E
31223,Tam Điệp-968.jpeg,0.03878039,20.173594144233242N,105.94119488232268E
31224,Mỹ Hào District-405.jpeg,0.038768925,20.928496143321507N,106.07621902513017E
31225,Thanh Liêm District-487.jpeg,0.03876074,20.426190943737737N,105.90744481807246E
31226,Hoa Lư District-28.jpeg,0.038755216,20.18721204021305N,105.92772792128031E
31227,Duy Tiên District-364.jpeg,0.0387491,20.61600377674763N,106.01088549857933E
31228,Phu Ly City-515.jpeg,0.038746938,20.54241467672441N,105.9329577009412E
31230,Hiệp Hòa District-1558.jpeg,0.038746443,21.34298614805265N,105.97170813559445E
31231,Yên Mỹ District-1111.jpeg,0.0387436,20.93942794677452N,106.02195317621951E
31232,Bac Giang City-699.jpeg,0.038734403,21.296869345163337N,106.22854099445433E
31233,Hung Yen City-263.jpeg,0.03873385,20.634087341503598N,106.06624372389724E
31234,Tam Điệp-130.jpeg,0.038732838,20.12239040724266N,105.92109909443417E
31235,Hoa Lư District-1288.jpeg,0.03873249,20.32465365002994N,105.92485544577856E
31236,Tây Ninh City-0.jpeg,0.03872292,11.293576369926715N,106.09763946855034E
31237,Yên Mỹ District-398.jpeg,0.038722236,20.880139409206283N,106.039261032674E
31239,Thanh Liêm District-1983.jpeg,0.03872063,20.5232085506674N,105.97934766175511E
31240,Mỹ Hào District-851.jpeg,0.03871927,20.958140412105625N,106.05602243313591E
31241,Yên Mỹ District-960.jpeg,0.038719017,20.917868478567886N,106.06522281735575E
31242,Yên Mỹ District-450.jpeg,0.038717717,20.88283434273211N,106.06810746009815E
31243,Phu Ly City-752.jpeg,0.03871477,20.55858427787936N,105.97037116823535E
31244,Thái Bình-666.jpeg,0.038714178,20.476976911378607N,106.34645500475075E
31246,Hung Yen City-392.jpeg,0.038700026,20.64756200913272N,106.03456207446143E
31248,Yên Mỹ District-760.jpeg,0.03869492,20.90439381093874N,106.0017606770226E
31251,Bac Giang City-24.jpeg,0.03869098,21.22949600701752N,106.19094610501479E
31252,Binh Minh Town-74.jpeg,0.038689338,9.99921213718097N,105.88163729028024E
31254,Thái Bình-651.jpeg,0.038685296,20.474281977852783N,106.37234132147971E
31255,Yên Mỹ District-1121.jpeg,0.038685005,20.94212288030034N,106.02772246170434E
31256,Hoa Lư District-356.jpeg,0.03868252,20.2195512425229N,105.93060039678204E
31257,Hoa Lư District-646.jpeg,0.03868215,20.251890444832753N,105.94783524979243E
31258,Duy Tiên District-738.jpeg,0.038682032,20.637563244954233N,106.0252835466009E
31259,Tây Ninh City-455.jpeg,0.03868162,11.342085173390178N,106.13887205047192E
31260,Tam Điệp-1125.jpeg,0.038680855,20.184373878336533N,105.90100330654563E
31261,Bac Giang City-61.jpeg,0.0386808,21.237580807595013N,106.22564907988206E
31262,Hoa Lư District-1271.jpeg,0.03868046,20.319263782978297N,105.94209029878895E
31263,Thanh Liêm District-1870.jpeg,0.0386741,20.509733883038265N,105.86717922561017E
31264,Tây Ninh City-1339.jpeg,0.038672388,11.401373710956642N,106.17185811600922E
31265,Hiệp Hòa District-2281.jpeg,0.038669083,21.396884818569333N,105.95145637212903E
31266,Bac Giang City-716.jpeg,0.038663518,21.299564278689168N,106.18227036129795E
31267,Yên Mỹ District-597.jpeg,0.038657703,20.893614076835426N,105.99887603428019E
31268,Bac Giang City-304.jpeg,0.03865352,21.267225076379173N,106.18805419044251E
31269,Long Xuyen City-707.jpeg,0.038653407,10.371788407786786N,105.41940946379877E
31270,Duy Tiên District-139.jpeg,0.038652208,20.586359507963554N,105.98496901214044E
31271,Yên Mỹ District-1117.jpeg,0.03865056,20.93942794677452N,106.039261032674E
31272,Phu Ly City-829.jpeg,0.038646467,20.56397414493101N,105.99339484041637E
31273,Duy Tiên District-618.jpeg,0.038645286,20.632173377902586N,105.95041369688856E
31274,Thái Bình-415.jpeg,0.038643587,20.45272250964619N,106.34357874733641E
31275,Thanh Liêm District-558.jpeg,0.038641904,20.43158081078938N,105.8643031118629E
31276,Bac Giang City-335.jpeg,0.038640928,21.269920009905004N,106.18805419044251E
31277,Hoa Lư District-716.jpeg,0.038635567,20.26267017893604N,105.91911049477513E
31278,Hoa Lư District-1138.jpeg,0.038635187,20.303094181823365N,105.97081505380628E
31280,Long Xuyen City-319.jpeg,0.038628463,10.33675427195213N,105.47968277559288E
31281,Tây Ninh City-1290.jpeg,0.03862785,11.398678777430895N,106.1416208892667E
31282,Phu Ly City-66.jpeg,0.038624953,20.510075474414524N,105.88691035657918E
31283,Trà Vinh City-98.jpeg,0.038621284,9.904149970678844N,106.36186274507514E
31284,Thanh Liêm District-1034.jpeg,0.038604222,20.458530146047615N,105.88731202184132E
31285,Duy Tiên District-374.jpeg,0.038599666,20.618698710273456N,105.92449721044969E
31286,Phu Ly City-695.jpeg,0.038595024,20.555889344353528N,105.91281198778282E
31287,Tây Ninh City-762.jpeg,0.038594652,11.363644641596165N,106.17735579359876E
31288,Duy Tiên District-228.jpeg,0.038590632,20.602529109118507N,105.96193213530586E
31289,Thái Bình-557.jpeg,0.038588475,20.46619717727531N,106.32344494543611E
31291,Chau Doc City-855.jpeg,0.038582515,10.687700208452087N,105.13441803858176E
31292,Tam Điệp-1078.jpeg,0.038579613,20.181678944810706N,105.86368255760982E
31293,Thanh Liêm District-5.jpeg,0.038579,20.366902406169626N,105.91894927306168E
31294,Bac Giang City-512.jpeg,0.03857017,21.283394677534172N,106.18516227587024E
31295,Hiệp Hòa District-2473.jpeg,0.03856797,21.43461388793101N,105.9659219174615E
31296,Go Cong Town-1248.jpeg,0.03856052,10.47893234651666N,106.65119220766648E
31297,Châu Thành District-2552.jpeg,0.038558133,10.327075142448816N,106.2868369643157E
31298,Binh Minh Town-932.jpeg,0.038553294,10.082755076478954N,105.81047785703305E
31300,Hiệp Hòa District-2028.jpeg,0.038547263,21.372630416836827N,105.94277704492954E
31301,Hiệp Hòa District-2469.jpeg,0.038545687,21.431918954405187N,105.96881502652796E
31302,Go Cong Town-1147.jpeg,0.038543724,10.451983011259227N,106.65393223655084E
31303,Duy Tiên District-0.jpeg,0.03854122,20.559410172705302N,105.96769135451449E
31304,Tây Ninh City-1287.jpeg,0.03853232,11.398678777430895N,106.13337437288239E
31305,Duy Tiên District-296.jpeg,0.03853076,20.61061390969598N,105.9561729160972E
31306,Hiệp Hòa District-1503.jpeg,0.03852803,21.340291214526815N,105.963028808395E
31308,Go Cong Town-399.jpeg,0.03852335,10.384609673115643N,106.67037240985691E
31309,Phu Ly City-804.jpeg,0.038519174,20.56397414493101N,105.90705606973756E
31310,Bac Giang City-431.jpeg,0.038518254,21.278004810482507N,106.1764865321534E
31312,Chau Doc City-934.jpeg,0.03851688,10.693090075503575N,105.12344799032675E
31313,Tây Ninh City-1352.jpeg,0.038505137,11.404068644482393N,106.10588598493464E
31314,Chau Doc City-795.jpeg,0.03850404,10.685005274926342N,105.08779533349806E
31315,Thanh Liêm District-1035.jpeg,0.038500156,20.458530146047615N,105.89018813558863E
31316,Tam Điệp-1082.jpeg,0.038498983,20.181678944810706N,105.8751658649747E
31317,Duy Tiên District-1001.jpeg,0.03849138,20.653732846109186N,105.93025642965831E
31318,Duy Tiên District-179.jpeg,0.038485687,20.59444430854103N,105.98208940253609E
31319,Duy Tiên District-1076.jpeg,0.038482986,20.656427779635017N,106.01664471778795E
31320,Tây Ninh City-1488.jpeg,0.03848205,11.414848378585386N,106.11138366252419E
31321,Yên Mỹ District-1085.jpeg,0.038477886,20.934038079722853N,106.02195317621951E
31322,Hiệp Hòa District-444.jpeg,0.038473543,21.27561280990682N,106.00931855345885E
31323,Hiệp Hòa District-2183.jpeg,0.03847256,21.386105084466N,105.98617368092691E
31324,Chau Doc City-770.jpeg,0.03846335,10.682310341400596N,105.13990306270927E
31326,Tam Điệp-135.jpeg,0.03846182,20.12239040724266N,105.93545322864026E
31327,Yên Mỹ District-248.jpeg,0.038448997,20.86935967510297N,106.05945353187091E
31329,Hoa Lư District-234.jpeg,0.03844073,20.208771508419616N,105.93634534778549E
31330,Phu Ly City-660.jpeg,0.03843915,20.55319441082771N,105.91568994680544E
31332,Thái Bình-29.jpeg,0.038435444,20.40960357323302N,106.32919746026477E
31333,Hung Yen City-674.jpeg,0.038433068,20.682596144968457N,106.06912387384594E
31334,Bac Giang City-14.jpeg,0.038432453,21.22410613996586N,106.21118950702069E
31335,Thái Bình-504.jpeg,0.038429823,20.460807310223665N,106.33494997509344E
31336,Thái Bình-51.jpeg,0.038425304,20.41499344028466N,106.34357874733641E
31337,Hiệp Hòa District-2228.jpeg,0.038423974,21.391494951517664N,105.94856326306252E
31338,Thanh Liêm District-1926.jpeg,0.038423307,20.51242881656409N,105.97071932051318E
31339,Hung Yen City-629.jpeg,0.038421348,20.677206277916802N,106.06048342399983E
31340,Tây Ninh City-1022.jpeg,0.038420152,11.3825091762764N,106.09763946855034E
31341,Tam Điệp-489.jpeg,0.038401343,20.149339742500864N,105.87803669181591E
31342,Go Cong Town-1015.jpeg,0.038385846,10.43850834363051N,106.60735174551697E
31343,Thanh Liêm District-515.jpeg,0.03837633,20.428885877263554N,105.86717922561017E
31344,Hoa Lư District-419.jpeg,0.03837441,20.22494110957454N,105.93634534778549E
31346,Thanh Liêm District-621.jpeg,0.038365845,20.434275744315205N,105.91894927306168E
31347,Thái Bình-514.jpeg,0.038365174,20.460807310223665N,106.36371254923672E
31348,Hoa Lư District-421.jpeg,0.038360316,20.22494110957454N,105.94209029878895E
31349,Go Cong Town-1221.jpeg,0.03835839,10.47084754593943N,106.65393223655084E
31351,Go Cong Town-471.jpeg,0.038348082,10.392694473692872N,106.65941229431952E
31352,Duy Tiên District-801.jpeg,0.038335394,20.64295311200589N,105.92161760084535E
31353,Tam Điệp-1003.jpeg,0.03831724,20.176289077759062N,105.90387413338686E
31354,Thái Bình-461.jpeg,0.03831695,20.455417443172013N,106.38384635113702E
31355,Tây Ninh City-519.jpeg,0.03831637,11.347475040441676N,106.13612321167716E
31356,Mỹ Hào District-77.jpeg,0.038309462,20.89346200748573N,106.13969402854077E
31357,Thái Bình-768.jpeg,0.038300976,20.4877566454819N,106.38959886596567E
31359,Thanh Liêm District-1052.jpeg,0.038297888,20.458530146047615N,105.93908206929281E
31360,Hoa Lư District-748.jpeg,0.03829246,20.26806004598768N,105.91049306826991E
31361,Bac Giang City-17.jpeg,0.03828931,21.226801073491686N,106.19672993415932E
31363,Tam Điệp-1135.jpeg,0.03827771,20.184373878336533N,105.92971157495782E
31364,Phu Ly City-910.jpeg,0.03826503,20.57205894550848N,105.9531034140996E
31366,Phu Ly City-809.jpeg,0.038257357,20.56397414493101N,105.92144586485071E
31367,Duy Tiên District-597.jpeg,0.038247306,20.629478444376755N,106.02816315620522E
31368,Thanh Liêm District-1081.jpeg,0.03824604,20.461225079573442N,105.88731202184132E
31369,Phu Ly City-700.jpeg,0.038245235,20.555889344353528N,105.92720178289593E
31370,Go Cong Town-338.jpeg,0.038241025,10.379219806064155N,106.63749206324476E
31371,Hiệp Hòa District-1853.jpeg,0.03823845,21.359155749207655N,106.00353233532586E
31372,Duy Tiên District-897.jpeg,0.038235452,20.648342979057535N,105.9129787720324E
31373,Duy Tiên District-1401.jpeg,0.03822612,20.680682181367445N,105.9417748680756E
31374,Sa Đéc City-156.jpeg,0.038225666,10.284235737837234N,105.77373361069444E
31375,Hoa Lư District-73.jpeg,0.03822544,20.195296840790512N,105.91911049477513E
31377,Chau Doc City-1154.jpeg,0.038218845,10.711954610183792N,105.11247794207179E
31378,Tam Điệp-1118.jpeg,0.03821574,20.184373878336533N,105.8809075186571E
31379,Thanh Liêm District-1275.jpeg,0.038212553,20.472004813676733N,105.90456870432516E
31380,Long Hồ District-121.jpeg,0.038209703,10.15129537074933N,105.8825015075094E
31381,Binh Minh Town-449.jpeg,0.03820038,10.03694120654135N,105.82689926470547E
31382,Bac Giang City-256.jpeg,0.038193855,21.261835209327504N,106.20540567787614E
31383,Hiệp Hòa District-1253.jpeg,0.03818964,21.32681654689765N,105.98906678999342E
31384,Thanh Liêm District-1710.jpeg,0.038185805,20.498954148934974N,105.86717922561017E
31385,Thái Bình-180.jpeg,0.038179263,20.433857974965427N,106.34645500475075E
31386,Tam Điệp-356.jpeg,0.038173705,20.13856000839758N,105.93545322864026E
31387,Thái Bình-819.jpeg,0.038171206,20.498536379585197N,106.33782623250777E
31388,Thanh Liêm District-1119.jpeg,0.038153622,20.463920013099266N,105.86142699811558E
31389,Chau Doc City-836.jpeg,0.03815143,10.687700208452087N,105.08231030937058E
31390,Duy Tiên District-1477.jpeg,0.0381495,20.691461915470747N,106.01088549857933E
31391,Ninh Bình-477.jpeg,0.03814683,20.265781877212248N,105.93711194419527E
31392,Hoa Lư District-354.jpeg,0.038139023,20.2195512425229N,105.92485544577856E
31393,Hiệp Hòa District-544.jpeg,0.038135417,21.283697610484317N,105.94277704492954E
31394,Tam Điệp-598.jpeg,0.03813105,20.1547296095525N,105.93832405548146E
31395,Hung Yen City-669.jpeg,0.03812141,20.682596144968457N,106.0547231241024E
31397,Hiệp Hòa District-1297.jpeg,0.038117588,21.329511480423488N,105.97460124466096E
31398,Phu Ly City-928.jpeg,0.03811725,20.57475387903431N,105.92720178289593E
31399,Hoa Lư District-1238.jpeg,0.038116988,20.313873915926653N,105.96507010280283E
31400,Hoa Lư District-1132.jpeg,0.038115717,20.303094181823365N,105.95358020079591E
