image,pred,lon,lat
Hiệp Hòa District-1802.jpeg,0.95853496,21.356460815681825N,105.98617368092694E
Vĩnh Long-142.jpeg,0.9585048,10.240912604299886N,105.92541861191818E
Ninh Bình-393.jpeg,0.9584493,20.255002143108964N,105.95434624853E
Hiệp Hòa District-2030.jpeg,0.9584314,21.372630416836827N,105.94856326306252E
Châu Thành District-787.jpeg,0.95840377,10.275871405459705N,106.2868369643157E
Yên Mỹ District-865.jpeg,0.9583563,20.912478611516228N,105.98445282056811E
Bến Tre City-695.jpeg,0.958349,10.256974674229012N,106.37349326330161E
Hung Yen City-552.jpeg,0.95832205,20.666426543813508N,106.07488417374337E
Yên Mỹ District-285.jpeg,0.95828855,20.872054608628797N,106.06233817461333E
Long Xuyen City-692.jpeg,0.95828027,10.371788407786786N,105.37831402393917E
Phu Ly City-771.jpeg,0.958238,20.561279211405186N,105.91856790582808E
Cao Lanh City-1055.jpeg,0.9581269,10.48908767544519N,105.5728392165391E
Mỹ Tho-234.jpeg,0.9580989,10.347575004905272N,106.31357144267747E
Hiệp Hòa District-2122.jpeg,0.95798326,21.380715217414327N,105.98617368092694E
Trà Vinh City-114.jpeg,0.95786315,9.906844904204586N,106.34271004660732E
Ninh Bình-140.jpeg,0.9578173,20.228052807850748N,105.9916872412553E
Thái Bình-173.jpeg,0.9578016,20.433857974965427N,106.32632120285044E
Hiệp Hòa District-2038.jpeg,0.9577077,21.372630416836827N,105.97170813559445E
Hiệp Hòa District-842.jpeg,0.95761645,21.302562145165147N,105.99774611719289E
Sa Đéc City-666.jpeg,0.9574572,10.362388810083774N,105.7244268031454E
Bac Giang City-368.jpeg,0.95743763,21.27261494343084N,106.19094610501479E
Cao Lanh City-797.jpeg,0.95735013,10.464833273713497N,105.64683206136746E
Hiệp Hòa District-1500.jpeg,0.957145,21.340291214526815N,105.95434948119552E
Tam Điệp-418.jpeg,0.9571431,20.143949875449223N,105.89526165286318E
Mỹ Tho-529.jpeg,0.95710355,10.366439539585475N,106.35740528297643E
Sa Đéc City-553.jpeg,0.9569814,10.343524275403572N,105.7381231385757E
Hung Yen City-567.jpeg,0.9569728,20.669121477339324N,106.0604834239998E
Hiệp Hòa District-780.jpeg,0.9569628,21.299867211639317N,105.94567015399605E
Binh Minh Town-916.jpeg,0.95693654,10.080060142953212N,105.83237306726295E
Binh Minh Town-520.jpeg,0.9569217,10.042331073592832N,105.83784686982041E
Mỹ Tho-191.jpeg,0.95685315,10.34218513785379N,106.40123912327536E
Yên Mỹ District-778.jpeg,0.95680535,20.904393810938735N,106.05368424638608E
Duy Tiên District-495.jpeg,0.9567955,20.624088577325107N,106.01376510818362E
Long Hồ District-986.jpeg,0.95673645,10.194414307161201N,105.94000980922003E
Mỹ Tho-239.jpeg,0.9567056,10.347575004905272N,106.3272695177709E
Ninh Bình-166.jpeg,0.9566484,20.23074774137657N,106.00317677747847E
Long Xuyen City-746.jpeg,0.9566304,10.374483341312532N,105.43584763974262E
Yên Mỹ District-573.jpeg,0.95661163,20.89091914330959N,106.05368424638608E
Tây Ninh City-128.jpeg,0.95650804,11.312440904606953N,106.10588598493464E
Hung Yen City-527.jpeg,0.9563566,20.663731610287673N,106.0547231241024E
Hiệp Hòa District-2264.jpeg,0.9563566,21.3941898850435N,105.97749435372745E
Duy Tiên District-1016.jpeg,0.9561567,20.653732846109186N,105.97633018332745E
Châu Thành District-1544.jpeg,0.95613945,10.294735940139905N,106.30053189425054E
Mỹ Hào District-301.jpeg,0.9560842,20.917716409218183N,106.136808801113E
Tam Điệp-636.jpeg,0.9560729,20.157424543078324N,105.90961578706928E
Hung Yen City-379.jpeg,0.9560525,20.644867075606896N,106.06912387384595E
Tam Điệp-550.jpeg,0.95595074,20.15203467602668N,105.92971157495782E
Phu Ly City-419.jpeg,0.9558948,20.537024809672765N,105.90417811071494E
Vĩnh Long-270.jpeg,0.9557304,10.248997404877112N,105.96102123791452E
Bến Tre City-669.jpeg,0.95559144,10.254279740703268N,106.398140032556E
Tam Điệp-742.jpeg,0.95558316,20.162814410129968N,105.9239699212754E
Ninh Bình-286.jpeg,0.9554772,20.244222409005683N,105.96870816880897E
Ninh Bình-378.jpeg,0.9554266,20.252307209583137N,105.9859424731437E
Mỹ Tho-518.jpeg,0.9554087,10.366439539585475N,106.3272695177709E
Ninh Bình-322.jpeg,0.95537,20.2469173425315N,105.9888148571995E
Cai Lậy Town-133.jpeg,0.95535064,10.373638837862776N,106.12380066850477E
Hiệp Hòa District-2220.jpeg,0.95532656,21.388800017991827N,106.00931855345885E
Bac Giang City-568.jpeg,0.95532626,21.286089611060007N,106.24010865274344E
Tam Điệp-431.jpeg,0.9552662,20.143949875449223N,105.93258240179902E
Trà Vinh City-104.jpeg,0.9551054,9.906844904204586N,106.31534904879615E
Cao Lanh City-818.jpeg,0.95507085,10.467528207239239N,105.62216777975802E
Thanh Liêm District-1717.jpeg,0.9550342,20.498954148934974N,105.88731202184132E
