,image,pred,lon,lat,anditi_id
247,Trà Vinh City-249.jpeg,0.0388692691922187,9.925709438884772N,106.33450174726396E,750
56,Bến Tre City-410.jpeg,0.038777363486588,10.238110139548812N,106.35158502396443E,707
180,Long Hồ District-1775.jpeg,0.0387267116457223,10.269872445881987N,106.00299509204586E,554
177,Long Hồ District-1421.jpeg,0.0386302801780402,10.229448442995853N,105.92084037531647E,542
137,Bến Tre City-536.jpeg,0.0386281390674412,10.24619494012604N,106.36253914363303E,699
128,Hoa Lư District-1012.jpeg,0.0385221191681921,20.292314447720084N,105.96219762730111E,415
176,Go Cong Town-161.jpeg,0.0384458377957344,10.360355271383954N,106.65941229431952E,846
166,Ninh Bình-518.jpeg,0.0383207183331251,20.27117174426389N,105.95147386447422E,870
263,Mỹ Tho-307.jpeg,0.0382466027513146,10.350269938431014N,106.40945796833137E,840
81,Long Hồ District-1995.jpeg,0.0381842218339443,10.286042047036446N,105.99204112981529E,548
1,Cao Lanh City-268.jpeg,0.0381702834274619,10.427104204353089N,105.63312968269553E,517
222,Cao Lanh City-928.jpeg,0.0381133020855486,10.478307941342212N,105.59476302241417E,506
140,Thanh Liêm District-373.jpeg,0.0376735827885568,20.418106143160266N,105.90744481807246E,379
131,Long Hồ District-1866.jpeg,0.0376375778578221,10.277957246459216N,105.95370226200825E,546
202,Ninh Bình-427.jpeg,0.0375436809845268,20.257697076634788N,105.98019770503211E,868
229,Long Xuyen City-257.jpeg,0.037455421872437,10.331364404900643N,105.48242247158353E,931
132,Trà Vinh City-553.jpeg,0.037380623165518,9.971523308822372N,106.35365444573176E,754
156,Trà Vinh City-553.jpeg,0.037380623165518,9.971523308822372N,106.35365444573176E,51
142,Trà Vinh City-553.jpeg,0.037380623165518,9.971523308822372N,106.35365444573176E,755
252,Cao Lanh City-758.jpeg,0.0373776562046259,10.462138340187751N,105.62216777975802E,511
219,Trà Vinh City-306.jpeg,0.0370605483185499,9.936489172987736N,106.35091834595066E,743
84,Long Xuyen City-969.jpeg,0.0370602917391806,10.39334787599273N,105.41940946379876E,921
217,Long Hồ District-1013.jpeg,0.0369752689730376,10.194414307161201N,106.01394905427645E,684
93,Vĩnh Long-433.jpeg,0.0369063159450888,10.259777138980082N,105.9418505931473E,654
130,Go Cong Town-925.jpeg,0.0366352973505854,10.430423543053276N,106.68133252539432E,601
47,Binh Minh Town-200.jpeg,0.0366256544366478,10.012686804809675N,105.88711109283771E,538
88,Phu Ly City-1007.jpeg,0.0365909528918564,20.582838679611783N,105.9329577009412E,343
260,Mỹ Tho-406.jpeg,0.0365243214182555,10.358354739008243N,106.34918643792035E,833
227,Long Hồ District-1405.jpeg,0.0363812716677784,10.22675350947011N,105.97834867702704E,560
154,Mỹ Tho-450.jpeg,0.0361650721170008,10.361049672533989N,106.3601448979951E,63
225,Trà Vinh City-302.jpeg,0.0361305442638695,9.936489172987736N,106.33997394682622E,753
286,Thái Bình-193.jpeg,0.0361248664557933,20.433857974965427N,106.38384635113702E,461
250,Thanh Liêm District-899.jpeg,0.0361126386560499,20.450445345470147N,105.91894927306168E,392
265,Cai Lậy Town-728.jpeg,0.0356182199902832,10.416757774274666N,106.12380066850477E,596
58,Mỹ Tho-160.jpeg,0.0349301202222704,10.34218513785379N,106.31631105769615E,830
