image,pred,lon,lat
Hiệp Hòa District-749.jpeg,0.05311521468684077,21.297172278113482N,105.97170813559445E
Binh Minh Town-672.jpeg,0.05311496928334236,10.053110807695795N,105.88163729028024E
Tam Điệp-296.jpeg,0.05311326775699854,20.135865074871763N,105.86942421129227E
Ninh Bình-307.jpeg,0.05310871731489897,20.2469173425315N,105.94572909636263E
Long Hồ District-2034.jpeg,0.053104810416698456,10.288736980562188N,105.99477962037295E
Mỹ Hào District-318.jpeg,0.05310447607189417,20.92041134274402N,106.09641561712445E
Hiệp Hòa District-2344.jpeg,0.05310214264318347,21.402274685621002N,105.98328057186043E
Tây Ninh City-803.jpeg,0.05309838196262717,11.366339575121915N,106.1828534711883E
Phu Ly City-373.jpeg,0.053098071832209826,20.534329876146938N,105.89554423364706E
Tam Điệp-147.jpeg,0.053096144925802946,20.125085340768482N,105.86655338445102E
Tây Ninh City-545.jpeg,0.053086161613464355,11.350169973967425N,106.11688134011376E
Mỹ Hào District-229.jpeg,0.05308130709454417,20.91232654216653N,106.09353038969671E
Mỹ Tho-544.jpeg,0.0530788847245276,10.366439539585475N,106.39849950825668E
Yên Mỹ District-455.jpeg,0.05306905182078481,20.88283434273211N,106.08253067381023E
Hiệp Hòa District-1588.jpeg,0.05306739313527942,21.34568108157849N,105.91673906333112E
Long Hồ District-1640.jpeg,0.05306582013145089,10.259092711779019N,105.96191773368116E
Binh Minh Town-478.jpeg,0.05305601516738534,10.039636140067094N,105.81595165959052E
Long Hồ District-1674.jpeg,0.053054363932460546,10.26178764530476N,105.99751811093057E
Hiệp Hòa District-549.jpeg,0.053048938512802124,21.283697610484317N,105.95724259026198E
Châu Thành District-1279.jpeg,0.05304674385115504,10.286651139562677N,106.44022017958578E
Bến Tre City-449.jpeg,0.05304584838449955,10.240805073074556N,106.35158502396443E
Duy Tiên District-1091.jpeg,0.05304234055802226,20.659122713160837N,105.91585838163671E
Long Xuyen City-544.jpeg,0.05304023716598749,10.35831374015807N,105.4276285517707E
Cai Lậy Town-1585.jpeg,0.05304003553465009,10.481436178892512N,106.14846220068013E
Bến Tre City-128.jpeg,0.053038534708321095,10.211160804291389N,106.39266297272168E
Long Hồ District-2045.jpeg,0.05303809279575944,10.288736980562188N,106.02490301650705E
Châu Thành District-1665.jpeg,0.05302483355626464,10.297430873665649N,106.35257262800287E
Thanh Liêm District-1319.jpeg,0.05302390782162547,20.47469974720256N,105.89594036308324E
Long Hồ District-1716.jpeg,0.05302382679656148,10.264482578830506N,106.02490301650705E
Long Xuyen City-377.jpeg,0.05302186869084835,10.342144139003615N,105.46598429563967E
Mỹ Hào District-292.jpeg,0.053021846106275916,20.917716409218183N,106.11084175426323E
Duy Tiên District-932.jpeg,0.053021227940917015,20.648342979057535N,106.01376510818362E
Phu Ly City-656.jpeg,0.05302017414942384,20.55319441082771N,105.90417811071494E
Go Cong Town-961.jpeg,0.053019884042441845,10.433118476579022N,106.67037240985691E
Thái Bình-528.jpeg,0.05301679717376828,20.46350224374949N,106.3205686880218E
Long Hồ District-1380.jpeg,0.05301368795335293,10.224058575944365N,105.99477962037295E
Vĩnh Long-412.jpeg,0.053008836694061756,10.259777138980082N,105.88433865884546E
Cao Lanh City-484.jpeg,0.053008508402854204,10.440578871981804N,105.6440915856331E
Hoa Lư District-979.jpeg,0.053007148671895266,20.28961951419425N,105.96507010280283E
Ninh Bình-377.jpeg,0.05300636449828744,20.252307209583137N,105.98307008908792E
Cai Lậy Town-541.jpeg,0.0530055589042604,10.400588173120207N,106.18134424358063E
Ninh Bình-586.jpeg,0.05300540151074529,20.281951478367176N,105.96296340069738E
Thái Bình-446.jpeg,0.05299946619197726,20.455417443172013N,106.34070248992211E
Hiệp Hòa District-1843.jpeg,0.05298968218266964,21.359155749207655N,105.97460124466096E
Mỹ Hào District-73.jpeg,0.05298939812928438,20.89346200748573N,106.12238266397425E
Châu Thành District-1236.jpeg,0.05298360297456384,10.286651139562677N,106.32244378214627E
Cao Lanh City-308.jpeg,0.05298198340460658,10.429799137878831N,105.6249082554924E
Mỹ Tho-474.jpeg,0.052981775254011154,10.363744606059734N,106.31631105769615E
Mỹ Hào District-703.jpeg,0.052980279084295034,20.94736067800231N,106.11949743654648E
Châu Thành District-1336.jpeg,0.05298026790842414,10.289346073088419N,106.30327088023749E
Phu Ly City-400.jpeg,0.052967813797295094,20.534329876146938N,105.97324912725799E
Châu Thành District-86.jpeg,0.052966722287237644,10.251617003728024N,106.22110130062852E
Long Xuyen City-33.jpeg,0.05296096298843622,10.309804936694698N,105.44954611969584E
Thái Bình-454.jpeg,0.05295629845932126,20.455417443172013N,106.36371254923672E
Cai Lậy Town-1417.jpeg,0.05295559857040644,10.467961511263793N,106.12654083874648E
Cao Lanh City-263.jpeg,0.05295272823423147,10.427104204353089N,105.61942730402366E
Châu Thành District-2178.jpeg,0.052950231824070215,10.310905541294362N,106.4292642356379E
Thanh Liêm District-1447.jpeg,0.05294966325163841,20.48008961425421N,105.98509988924968E
Hiệp Hòa District-2142.jpeg,0.052944862050935626,21.38341015094016N,105.95434948119552E
Duy Tiên District-1093.jpeg,0.052943442948162556,20.659122713160837N,105.92161760084535E
Thanh Liêm District-1546.jpeg,0.05294294795021415,20.488174414831676N,105.87005533935749E
Châu Thành District-287.jpeg,0.05293924128636718,10.259701804305251N,106.4292642356379E
Mỹ Tho-300.jpeg,0.05293612228706479,10.350269938431014N,106.39028066320061E
Châu Thành District-699.jpeg,0.052929965779185295,10.273176471933965N,106.32244378214627E
Mỹ Tho-797.jpeg,0.0529292281717062,10.385304074265676N,106.35192605293904E
Cai Lậy Town-608.jpeg,0.05292587773874402,10.405978040171693N,106.16490322213039E
Tây Ninh City-846.jpeg,0.05290516698732972,11.371729442173411N,106.07564875819216E
Trà Vinh City-753.jpeg,0.05290462449193001,9.9930827770283N,106.3372378470451E
Long Hồ District-674.jpeg,0.0529004349373281,10.178244706006748N,105.9235788658741E
Long Hồ District-1696.jpeg,0.05289241624996066,10.264482578830506N,105.9701332053541E
Hiệp Hòa District-1060.jpeg,0.05288573773577809,21.31603681279432N,105.96013569932848E
Long Xuyen City-606.jpeg,0.0528822923079133,10.363703607209557N,105.41940946379876E
Cao Lanh City-1004.jpeg,0.052878410555422306,10.4836978083937N,105.61942730402366E
Châu Thành District-2405.jpeg,0.05287689622491598,10.318990341871592N,106.36352857195072E
Thanh Liêm District-901.jpeg,0.052874413784593344,20.450445345470147N,105.9247015005563E
Châu Thành District-2043.jpeg,0.05287389550358057,10.308210607768618N,106.31422682418535E
Châu Thành District-514.jpeg,0.052863883785903454,10.267786604882478N,106.31970479615929E
Châu Thành District-457.jpeg,0.052854923997074366,10.267786604882478N,106.16358259490225E
Tây Ninh City-605.jpeg,0.05285304877907038,11.35555984101892N,106.07564875819216E
Bến Tre City-335.jpeg,0.052852531895041466,10.23272027249733N,106.34884649404725E
Long Xuyen City-71.jpeg,0.0528511181473732,10.315194803746184N,105.43310794375199E
Hiệp Hòa District-1757.jpeg,0.052848673425614834,21.353765882155987N,105.99195989905994E
Tây Ninh City-180.jpeg,0.05284724058583379,11.317830771658448N,106.11413250131899E
Long Xuyen City-1225.jpeg,0.05284175556153059,10.420297211250164N,105.38927280790173E
Tây Ninh City-573.jpeg,0.05284018162637949,11.352864907493174N,106.09489062975555E
Mỹ Tho-44.jpeg,0.05283465515822172,10.32871047022507N,106.31905067271485E
Tây Ninh City-415.jpeg,0.05283024441450834,11.339390239864434N,106.11413250131899E
Long Hồ District-320.jpeg,0.05282577872276306,10.162075104852295N,105.87428603583646E
Châu Thành District-1877.jpeg,0.052825506310909986,10.302820740717133N,106.38544045984646E
Ninh Bình-269.jpeg,0.052824914921075106,20.241527475479863N,106.00317677747847E
Châu Thành District-629.jpeg,0.05282483249902725,10.270481538408221N,106.42378626366397E
Hiệp Hòa District-657.jpeg,0.05282010370865464,21.291782411061817N,105.93699082679657E
Duy Tiên District-1388.jpeg,0.05281025916337967,20.67798724784162N,106.01376510818362E
Thái Bình-325.jpeg,0.05280799465253949,20.44463770906872N,106.37234132147972E
Tây Ninh City-97.jpeg,0.05280727334320545,11.309745971081202N,106.08664411337125E
Cai Lậy Town-1588.jpeg,0.052805955056101084,10.484131112418252N,106.09365879584597E
Binh Minh Town-670.jpeg,0.05280553502961993,10.053110807695795N,105.87068968516529E
Bến Tre City-766.jpeg,0.05280217947438359,10.262364541280496N,106.38992444280454E
Cai Lậy Town-723.jpeg,0.05279809469357133,10.416757774274666N,106.11009981729622E
Cai Lậy Town-1034.jpeg,0.052797820419073105,10.438317242480615N,106.19778526503087E
Tây Ninh City-5.jpeg,0.0527976187877357,11.296271303452464N,106.10038830734511E
Cai Lậy Town-1428.jpeg,0.05279127648100257,10.467961511263793N,106.15668271140524E
Long Hồ District-2271.jpeg,0.05279113771393895,10.307601515242386N,106.00025660148823E
Cai Lậy Town-783.jpeg,0.052788174245506525,10.422147641326156N,106.0991391363294E
Cai Lậy Town-488.jpeg,0.05278373183682561,10.397893239594463N,106.14024168995502E
Mỹ Hào District-295.jpeg,0.05278359493240714,20.917716409218183N,106.11949743654648E
Duy Tiên District-1305.jpeg,0.05278319912031293,20.672597380789963N,105.927376820054E
Ninh Bình-300.jpeg,0.052778878249228,20.244222409005683N,106.00892154559006E
Mỹ Hào District-173.jpeg,0.05277633527293801,20.90693667511487N,106.07910425255794E
Mỹ Tho-265.jpeg,0.05277361813932657,10.347575004905272N,106.39849950825668E
Long Hồ District-114.jpeg,0.05276052840054035,10.148600437223585N,106.02216452594939E
Binh Minh Town-898.jpeg,0.05275937169790268,10.077365209427471N,105.84879447493539E
Long Hồ District-78.jpeg,0.052756845485419035,10.145905503697845N,106.03037999762233E
Hoa Lư District-276.jpeg,0.0527512114495039,20.211466441945436N,105.95932515179935E
Cao Lanh City-1149.jpeg,0.05274995742365718,10.494477542496677N,105.64135110989872E
Hiệp Hòa District-1170.jpeg,0.05274938279762864,21.321426679845985N,106.01799788065833E
Long Hồ District-1853.jpeg,0.052747721783816814,10.275262312933473N,106.01668754483413E
Cai Lậy Town-454.jpeg,0.05274453712627292,10.395198306068721N,106.15668271140524E
Trà Vinh City-521.jpeg,0.05274093151092529,9.968828375296628N,106.33997394682622E
Ninh Bình-532.jpeg,0.05273386603221297,20.273866677789716N,105.93998432825107E
Tây Ninh City-866.jpeg,0.05272922292351723,11.371729442173411N,106.13062553408761E
Châu Thành District-2535.jpeg,0.05272783664986491,10.324380208923074N,106.39365741780736E
Cai Lậy Town-119.jpeg,0.05271149193868041,10.370943904337032N,106.16216305188868E
Châu Thành District-625.jpeg,0.05270580109208822,10.270481538408221N,106.41283031971612E
Long Hồ District-1996.jpeg,0.05269882269203663,10.286042047036446N,105.99477962037295E
Châu Thành District-943.jpeg,0.05269880034029484,10.27856633898545N,106.42652524965094E
Hoa Lư District-940.jpeg,0.052696060854941607,20.286924580668437N,105.95645267629762E
Cao Lanh City-1131.jpeg,0.05269601522013545,10.494477542496677N,105.59202254667983E
Bến Tre City-202.jpeg,0.05269461032003164,10.219245604868616N,106.39266297272168E
Hoa Lư District-332.jpeg,0.052687330171465874,20.216856308997087N,105.93921782328722E
Mỹ Hào District-756.jpeg,0.05268712667748332,20.950055611528136N,106.14546448339627E
Cao Lanh City-273.jpeg,0.05268454411998391,10.427104204353089N,105.64683206136746E
Trà Vinh City-745.jpeg,0.052682563196867704,9.9930827770283N,106.31534904879615E
Bac Giang City-517.jpeg,0.05267935013398528,21.283394677534172N,106.1996218487316E
Vĩnh Long-140.jpeg,0.05266342731192708,10.240912604299886N,105.91994128484181E
Long Xuyen City-498.jpeg,0.05265685077756643,10.352923873106583N,105.46324459964906E
Thanh Liêm District-193.jpeg,0.05265126982703805,20.401936542005323N,105.91032093181974E
Hung Yen City-718.jpeg,0.05264972383156419,20.687986012020108N,106.06336357394854E
Châu Thành District-1141.jpeg,0.05264812242239714,10.283956206036935N,106.36352857195072E
Hoa Lư District-844.jpeg,0.05263190809637308,20.27883978009097N,105.94496277429069E
Yên Mỹ District-826.jpeg,0.052614057436585426,20.909783677990394N,105.97579889234086E
Yên Mỹ District-566.jpeg,0.05260434979572892,20.89091914330959N,106.03349174718919E
Binh Minh Town-566.jpeg,0.05260018538683653,10.04502600711857N,105.87068968516529E
Bến Tre City-179.jpeg,0.05259918374940753,10.216550671342874N,106.40087856247315E
Hiệp Hòa District-524.jpeg,0.05259896395727992,21.281002676958487N,106.00353233532584E
Ninh Bình-209.jpeg,0.05259804707020521,20.23613760842822N,105.9916872412553E
Cai Lậy Town-189.jpeg,0.05259766522794962,10.376333771388522N,106.18134424358063E
Long Hồ District-1331.jpeg,0.05259762238711119,10.221363642418622N,105.94548679033528E
Thanh Liêm District-1535.jpeg,0.05259749060496688,20.48547948130585N,105.96784320676586E
Hiệp Hòa District-1574.jpeg,0.052597043104469776,21.34298614805265N,106.01799788065833E
Cai Lậy Town-1500.jpeg,0.052595824003219604,10.47335137831528N,106.16490322213039E
Cai Lậy Town-175.jpeg,0.0525928339920938,10.376333771388522N,106.14298186019671E
Châu Thành District-1372.jpeg,0.052590768318623304,10.289346073088419N,106.40187437576827E
Binh Minh Town-67.jpeg,0.05258791474625468,9.99921213718097N,105.86247898132903E
Mỹ Tho-859.jpeg,0.05258402833715081,10.390693941317162N,106.30809221264012E
Bến Tre City-130.jpeg,0.052580727729946375,10.211160804291389N,106.398140032556E
Long Hồ District-945.jpeg,0.052576834335923195,10.19171937363546N,105.94000980922003E
Hung Yen City-585.jpeg,0.0525730000808835,20.671816410865148N,106.05184297415371E
Long Hồ District-1744.jpeg,0.052571261301636696,10.267177512356247N,106.0112105637188E
Long Hồ District-782.jpeg,0.052567750215530396,10.183634573058232N,105.9153633942012E
Châu Thành District-1104.jpeg,0.052565210964530706,10.283956206036935N,106.26218609043302E
Trà Vinh City-701.jpeg,0.052555833011865616,9.987692909976818N,106.31534904879615E
Châu Thành District-1011.jpeg,0.05255354382097721,10.281261272511195N,106.3114878381984E
Thái Bình-369.jpeg,0.05254852632060647,20.450027576120366N,106.30331114353582E
Tây Ninh City-604.jpeg,0.05254493094980717,11.35555984101892N,106.0728999193974E
Binh Minh Town-66.jpeg,0.05254448438063264,9.99921213718097N,105.8597420800503E
Bến Tre City-377.jpeg,0.052542074117809534,10.235415206023072N,106.36527767355018E
Cao Lanh City-1299.jpeg,0.05253784591332078,10.510647143651138N,105.58106064374226E
Châu Thành District-2035.jpeg,0.05253587430343032,10.308210607768618N,106.29231493628963E
Cai Lậy Town-460.jpeg,0.052527541760355234,10.395198306068721N,106.17312373285549E
Chau Doc City-1078.jpeg,0.05252601904794574,10.703869809606557N,105.11522045413554E
Hung Yen City-272.jpeg,0.05252543091773987,20.634087341503598N,106.09216507343562E
Cai Lậy Town-364.jpeg,0.05251864297315478,10.389808439017235N,106.1347613494716E
Hoa Lư District-411.jpeg,0.052514576353132725,20.22494110957454N,105.91336554377165E
Chau Doc City-481.jpeg,0.052512455731630325,10.66614074024613N,105.06037021286059E
Vĩnh Long-486.jpeg,0.052508100401610136,10.262472072505828N,105.98293054622E
Hung Yen City-742.jpeg,0.052506422623991966,20.69068094554593N,106.06624372389724E
Long Hồ District-1831.jpeg,0.05250520398840308,10.275262312933473N,105.95644075256588E
Cao Lanh City-838.jpeg,0.05250414693728089,10.470223140764984N,105.59750349814857E
Phu Ly City-713.jpeg,0.052501759957522154,20.555889344353528N,105.96461525019008E
Ninh Bình-315.jpeg,0.052499928046017885,20.2469173425315N,105.96870816880897E
Cai Lậy Town-413.jpeg,0.052499793004244566,10.392503372542977N,106.15668271140524E
Mỹ Hào District-855.jpeg,0.05249811848625541,20.958140412105625N,106.06756334284692E
Duy Tiên District-1376.jpeg,0.0524940132163465,20.67798724784162N,105.94753408728424E
Tây Ninh City-1582.jpeg,0.05248915031552315,11.422933179162632N,106.12237901770331E
Châu Thành District-2522.jpeg,0.05248807813040912,10.324380208923074N,106.3580505999768E
Duy Tiên District-725.jpeg,0.05248566623777151,20.637563244954233N,105.98784862174475E
Trà Vinh City-385.jpeg,0.052484346088021994,9.952658774142183N,106.3372378470451E
Châu Thành District-1334.jpeg,0.05248286621645093,10.289346073088419N,106.29779290826353E
Cai Lậy Town-726.jpeg,0.052482683677226305,10.416757774274666N,106.11832032802134E
Châu Thành District-189.jpeg,0.05247991159558296,10.25700687077951N,106.24575217451122E
Bac Giang City-70.jpeg,0.05247439444065094,21.240275741120847N,106.20829759244845E
Thanh Liêm District-1899.jpeg,0.05247100815176964,20.50973388303827N,105.97934766175511E
Long Hồ District-1410.jpeg,0.052470564376562834,10.22675350947011N,105.99204112981529E
Châu Thành District-731.jpeg,0.052468953654170036,10.273176471933965N,106.4320032216249E
Cai Lậy Town-749.jpeg,0.052456607576459646,10.416757774274666N,106.18134424358063E
Châu Thành District-1985.jpeg,0.052452371921390295,10.305515674242878N,106.41556930570309E
Binh Minh Town-540.jpeg,0.05244998959824443,10.042331073592832N,105.89258489539517E
Cao Lanh City-803.jpeg,0.05244884267449379,10.467528207239239N,105.58106064374226E
Tây Ninh City-1556.jpeg,0.05244802916422486,11.420238245636884N,106.13612321167716E
Cao Lanh City-777.jpeg,0.052447008434683084,10.464833273713497N,105.59202254667983E
Bến Tre City-720.jpeg,0.05244510434567928,10.259669607754754N,106.34884649404725E
Long Hồ District-2146.jpeg,0.05244436813518405,10.296821781139416N,106.00847207316117E
Tây Ninh City-1563.jpeg,0.0524441902525723,11.420238245636884N,106.15536508324057E
Bến Tre City-629.jpeg,0.05244127567857504,10.251584807177524N,106.38718591288739E
Cao Lanh City-118.jpeg,0.0524361040443182,10.416324470250116N,105.68519872164887E
Mỹ Tho-507.jpeg,0.05243424139916897,10.363744606059734N,106.4067183533127E
Tây Ninh City-596.jpeg,0.05243142694234848,11.352864907493174N,106.15811392203533E
Sa Đéc City-327.jpeg,0.05242499243468046,10.308490139568919N,105.74360167274783E
Châu Thành District-2388.jpeg,0.05242003686726093,10.318990341871592N,106.3169658101723E
Mỹ Tho-960.jpeg,0.0524179139174521,10.39608380836865N,106.39575989323798E
Châu Thành District-395.jpeg,0.05240861000493169,10.265091671356737N,106.22931825858942E
Duy Tiên District-1052.jpeg,0.0524064339697361,20.656427779635017N,105.93889525847129E
Bến Tre City-354.jpeg,0.052404237911105156,10.23272027249733N,106.40087856247315E
Yên Mỹ District-572.jpeg,0.05239795707166195,20.89091914330959N,106.05079960364367E
Cai Lậy Town-615.jpeg,0.052397022023797035,10.405978040171693N,106.18408441382235E
Chau Doc City-425.jpeg,0.05239635892212391,10.660750873194642N,105.12344799032675E
Thanh Liêm District-170.jpeg,0.05239511327818036,20.399241608479503N,105.9160731593144E
Vĩnh Long-241.jpeg,0.052390430588275194,10.24630247135137N,105.98840787329635E
Cao Lanh City-891.jpeg,0.05238476023077965,10.475613007816472N,105.57832016800789E
Vĩnh Long-445.jpeg,0.052382365334779024,10.259777138980082N,105.97471455560544E
Châu Thành District-207.jpeg,0.05238167196512222,10.25700687077951N,106.32518276813322E
Châu Thành District-91.jpeg,0.052380869165062904,10.251617003728024N,106.23479623056335E
Trà Vinh City-585.jpeg,0.05237946566194296,9.974218242348108N,106.36459884485626E
Long Hồ District-1436.jpeg,0.05237779254093766,10.229448442995853N,105.96739471479646E
Cai Lậy Town-4.jpeg,0.05237057153135538,10.354774303182575N,106.0991391363294E
Long Xuyen City-16.jpeg,0.052369247656315565,10.307110003168955N,105.4413270317239E
Binh Minh Town-636.jpeg,0.05236411513760686,10.050415874170056N,105.87342658644403E
Binh Minh Town-48.jpeg,0.05236038472503424,9.996517203655225N,105.87068968516529E
Cao Lanh City-1052.jpeg,0.05235890578478575,10.48908767544519N,105.56461778933597E
Cao Lanh City-1027.jpeg,0.05235724104568362,10.486392741919442N,105.58928207094542E
Long Hồ District-1369.jpeg,0.05235121352598071,10.224058575944365N,105.96465622423881E
Châu Thành District-1944.jpeg,0.052344776690006256,10.305515674242878N,106.30327088023749E
Long Hồ District-520.jpeg,0.05234303371980786,10.170159905429522N,105.96739471479646E
Tây Ninh City-314.jpeg,0.052339944522827864,11.331305439287188N,106.08664411337125E
Long Hồ District-151.jpeg,0.05233783693984151,10.15129537074933N,105.99204112981529E
Cai Lậy Town-1080.jpeg,0.052332565654069185,10.443707109532099N,106.10461947681281E
Hiệp Hòa District-110.jpeg,0.05232939077541232,21.243273607596834N,105.97460124466096E
Long Hồ District-2386.jpeg,0.05232937587425113,10.323771116396841N,105.97287169591176E
Long Hồ District-2120.jpeg,0.05232672160491347,10.29412684761367N,106.03311848818001E
Vĩnh Long-125.jpeg,0.052321215625852346,10.238217670774144N,105.97197589206726E
Châu Thành District-819.jpeg,0.05232115741819143,10.275871405459705N,106.38544045984646E
Ninh Bình-77.jpeg,0.052314018830657005,20.219968007273287N,105.96296340069738E
Châu Thành District-2403.jpeg,0.05230832239612937,10.318990341871592N,106.3580505999768E
Bến Tre City-411.jpeg,0.05230672191828489,10.238110139548812N,106.35432355388154E
Hung Yen City-496.jpeg,0.05229875957593322,20.658341743236026N,106.07200402379468E
Thái Bình-417.jpeg,0.05229830229654908,20.45272250964619N,106.34933126216508E
Hung Yen City-865.jpeg,0.05229041166603565,20.7068505467009N,106.05760327405113E
Cai Lậy Town-225.jpeg,0.052288340870290995,10.379028704914266N,106.18408441382235E
Tây Ninh City-1512.jpeg,0.05227038683369756,11.414848378585386N,106.17735579359876E
Phu Ly City-129.jpeg,0.05226838868111372,20.518160274991985N,105.89266627462446E
Tây Ninh City-247.jpeg,0.05226760217919946,11.323220638709945N,106.14986740565102E
Ninh Bình-576.jpeg,0.05226642778143287,20.279256544841353N,105.97158055286475E
Mỹ Tho-583.jpeg,0.052263543009757996,10.369134473111218N,106.39575989323798E
Bac Giang City-68.jpeg,0.052257583010941744,21.240275741120847N,106.20251376330387E
Tam Điệp-61.jpeg,0.052254507783800364,20.117000540191025N,105.90961578706928E
Yên Mỹ District-273.jpeg,0.05225270800292492,20.872054608628797N,106.02772246170434E
Cao Lanh City-1023.jpeg,0.05225015711039305,10.486392741919442N,105.57832016800789E
Ninh Bình-1.jpeg,0.05224719038233161,20.201103472592536N,105.9888148571995E
Cai Lậy Town-245.jpeg,0.052245771046727896,10.381723638440002N,106.1375015197133E
Hung Yen City-410.jpeg,0.05224242387339473,20.64756200913272N,106.0864047735382E
Hung Yen City-396.jpeg,0.0522410636767745,20.64756200913272N,106.04608267425627E
Cao Lanh City-654.jpeg,0.05223825015127659,10.454053539610522N,105.59750349814857E
Bến Tre City-316.jpeg,0.0522375232540071,10.230025338971585N,106.38718591288739E
Châu Thành District-2134.jpeg,0.052234865725040436,10.310905541294362N,106.30874885221145E
Chau Doc City-569.jpeg,0.052233719266951084,10.67153060729762N,105.0740827731793E
Thái Bình-625.jpeg,0.05222696112468839,20.471587044326956N,106.36946506406538E
Phu Ly City-1069.jpeg,0.05221689818426967,20.59361841371508N,105.93871361898645E
Châu Thành District-1763.jpeg,0.0522165410220623,10.300125807191392N,106.34435567004198E
Go Cong Town-801.jpeg,0.05221517104655504,10.422338742476045N,106.6758524676256E
Yên Mỹ District-825.jpeg,0.05221241759136319,20.909783677990394N,105.97291424959843E
Cai Lậy Town-1602.jpeg,0.05220970790833235,10.484131112418252N,106.1320211792299E
Yên Mỹ District-156.jpeg,0.052206568885594606,20.861274874525485N,106.07099210284058E
Long Hồ District-2215.jpeg,0.05220562778413296,10.302211648190902N,106.0112105637188E
Châu Thành District-719.jpeg,0.052200713660568,10.273176471933965N,106.3991353897813E
Cao Lanh City-1279.jpeg,0.052198912017047405,10.507952210125394N,105.5728392165391E
Tây Ninh City-1479.jpeg,0.05219864193350077,11.412153445059635N,106.1718581160092E
Go Cong Town-502.jpeg,0.052196911768987775,10.395389407218614N,106.67859249650996E
Mỹ Tho-588.jpeg,0.0521951480768621,10.369134473111218N,106.40945796833137E
Cai Lậy Town-577.jpeg,0.05219274712726474,10.403283106645949N,106.17860407333892E
Chau Doc City-144.jpeg,0.052192564122378826,10.63649647146294N,105.1015078938168E
Cao Lanh City-211.jpeg,0.052190374583005905,10.424409270827347N,105.59202254667983E
Hiệp Hòa District-2355.jpeg,0.05218994524329901,21.402274685621002N,106.01510477159182E
Thanh Liêm District-985.jpeg,0.052187809720635414,20.455835212521794N,105.88443590809402E
Yên Mỹ District-528.jpeg,0.05218298360705376,20.88822420978376N,106.04791496090124E
Cao Lanh City-199.jpeg,0.05218265112489462,10.4217143373016N,105.67423681871132E
Châu Thành District-472.jpeg,0.052181344479322433,10.267786604882478N,106.20466738470672E
Duy Tiên District-876.jpeg,0.052177092526108027,20.645648045531708N,105.99360784095339E
Duy Tiên District-1277.jpeg,0.052168761380016804,20.66990244726414N,105.94465447767993E
Vĩnh Long-408.jpeg,0.05216618813574314,10.257082205454338N,105.99388520037272E
Vĩnh Long-234.jpeg,0.05216007377021015,10.24630247135137N,105.9692372285291E
Ninh Bình-5.jpeg,0.052156913094222546,20.20379840611836N,105.9888148571995E
Vĩnh Long-161.jpeg,0.05215133214369416,10.240912604299886N,105.98293054622E
Long Xuyen City-628.jpeg,0.0521505163051188,10.366398540735302N,105.3865331119111E
Bến Tre City-548.jpeg,0.05214860616251826,10.24619494012604N,106.39540150263886E
Châu Thành District-1430.jpeg,0.05214726831763983,10.292041006614165N,106.27314203438088E
Bac Giang City-595.jpeg,0.052145357709378004,21.28878454458584N,106.21986525073754E
Long Hồ District-2185.jpeg,0.05214204406365752,10.299516714665156N,106.02216452594939E
Châu Thành District-294.jpeg,0.05214063636958599,10.262396737830992N,106.17179955286313E
Châu Thành District-2085.jpeg,0.05213434528559446,10.308210607768618N,106.4292642356379E
Binh Minh Town-435.jpeg,0.052131136413663626,10.034246273015606N,105.87616348772275E
Trà Vinh City-407.jpeg,0.05212915828451514,9.955353707667923N,106.34544614638844E
Go Cong Town-514.jpeg,0.05212030420079827,10.398084340744358N,106.63749206324476E
Mỹ Tho-8.jpeg,0.05211697984486818,10.323320603173588N,106.29713375256539E
Cai Lậy Town-1004.jpeg,0.05211414769291878,10.438317242480615N,106.11558015777963E
Duy Tiên District-572.jpeg,0.05210844939574599,20.629478444376755N,105.9561729160972E
Vĩnh Long-123.jpeg,0.052107319701462984,10.238217670774144N,105.9664985649909E
Cai Lậy Town-207.jpeg,0.05210221279412508,10.379028704914266N,106.1347613494716E
Hung Yen City-290.jpeg,0.052097112871706486,20.63678227502942N,106.05184297415371E
Châu Thành District-673.jpeg,0.05209703650325537,10.273176471933965N,106.25123014648516E
Cai Lậy Town-1113.jpeg,0.05209627514705062,10.443707109532099N,106.19504509478917E
Long Xuyen City-629.jpeg,0.052093335427343845,10.366398540735302N,105.38927280790173E
Bến Tre City-89.jpeg,0.05209261504933238,10.205770937239908N,106.41183268214176E
Cai Lậy Town-173.jpeg,0.05209124507382512,10.376333771388522N,106.1375015197133E
Duy Tiên District-1400.jpeg,0.052085618022829294,20.680682181367455N,105.93889525847129E
Bac Giang City-347.jpeg,0.052084959112107754,21.269920009905004N,106.2227571653098E
Thái Bình-59.jpeg,0.05208408646285534,20.41768837381049N,106.33494997509344E
Tây Ninh City-1356.jpeg,0.05208274954929948,11.404068644482393N,106.11688134011376E
Bến Tre City-239.jpeg,0.05207849945873022,10.221940538394358N,106.41730974197607E
Vĩnh Long-48.jpeg,0.052074491046369076,10.230132870196918N,105.99388520037272E
Yên Mỹ District-575.jpeg,0.05207364913076162,20.89091914330959N,106.05945353187091E
Long Hồ District-1336.jpeg,0.0520643126219511,10.221363642418622N,105.95917924312353E
Châu Thành District-571.jpeg,0.05206035915762186,10.270481538408221N,106.22931825858942E
Thái Bình-238.jpeg,0.05205447319895029,20.43924784201707N,106.31769243060747E
