,image,pred,lon,lat
307,Thái Bình-426.jpeg,0.9683146774768828,106.33351184638626N,20.427120641150832E
308,Châu Thành District-8823.jpeg,0.968312568962574,106.23205724457684N,10.313600474820154E
309,Bac Giang City-1447.jpeg,0.9683118388056756,106.1576890874336N,21.272614943430767E
310,Long Xuyen City-2894.jpeg,0.968307927250862,105.4413270317239N,10.373135874549702E
311,Go Cong Town-1344.jpeg,0.9683076292276382,106.6758524676256N,10.37787233930131E
312,Tây Ninh City-2114.jpeg,0.9682821407914162,106.13887205047158N,11.348822507204586E
313,Hung Yen City-2500.jpeg,0.9682712182402612,106.0676837988716N,20.677206277916707E
314,Long Xuyen City-2665.jpeg,0.9682687968015672,105.39749189587363N,10.369093474261087E
315,Trà Vinh City-1129.jpeg,0.9682563245296478,106.33997394682622N,9.933794239462024E
316,Cao Lanh City-574.jpeg,0.9682455286383628,105.6440915856331N,10.419019403775863E
317,Duy Tiên District-2043.jpeg,0.9682240933179856,106.01376510818362N,20.625436044087937E
318,Cao Lanh City-2547.jpeg,0.9682096913456916,105.6660153915082N,10.45135860608481E
319,Thái Bình-2039.jpeg,0.9681796580553056,106.37377945018686N,20.460807310223583E
320,Cai Lậy Town-5372.jpeg,0.9681712836027144,106.18134424358063N,10.461224177449507E
321,Go Cong Town-2268.jpeg,0.9681515991687776,106.68544256872082N,10.402126741033015E
322,Hiệp Hòa District-7954.jpeg,0.9681503996253014,105.98906678999342N,21.368588016547882E
325,Binh Minh Town-3421.jpeg,0.9681069552898408,105.85153137621441N,10.073322809138919E
326,Mỹ Tho-1349.jpeg,0.9681017100811004,106.40260893078528N,10.352964871956782E
329,Bến Tre City-3115.jpeg,0.9680755063891412,106.35158502396425N,10.265059474806286E
330,Long Xuyen City-3845.jpeg,0.9680712148547173,105.39886174386898N,10.393347875992792E
331,Yên Mỹ District-4065.jpeg,0.9680538550019264,106.04503031815923N,20.92460581238234E
332,Cai Lậy Town-3727.jpeg,0.9680327996611596,106.19230492454746N,10.43157990866631E
333,Sa Đéc City-768.jpeg,0.9680099785327912,105.77510324423783N,10.289625604888732E
334,Long Hồ District-2915.jpeg,0.967996910214424,105.91125565836468N,10.18093963953252E
335,Mỹ Hào District-1241.jpeg,0.9679928421974182,106.10939914054937N,20.919063875981042E
336,Mỹ Hào District-1054.jpeg,0.9679815471172332,106.10218607197996N,20.915021475692306E
337,Duy Tiên District-985.jpeg,0.96797663718462,105.9561729160972N,20.605224042644267E
338,Binh Minh Town-3395.jpeg,0.9679556339979172,105.81595165959065N,10.073322809138919E
339,Phu Ly City-2100.jpeg,0.9679424688220024,105.88834933609054N,20.543762143487246E
341,Hoa Lư District-1735.jpeg,0.9679284617304802,105.96507010280283N,20.22628857633739E
342,Châu Thành District-2131.jpeg,0.9679179191589355,106.24438268151823N,10.269134071645368E
343,Ninh Bình-500.jpeg,0.9679095149040222,106.0003043934227N,20.226705341087808E
344,Bến Tre City-1445.jpeg,0.9678910225629808,106.36253914363279N,10.234067739260228E
345,Tây Ninh City-2762.jpeg,0.967850625514984,106.0921417909607N,11.360949708070462E
346,Long Hồ District-1144.jpeg,0.9678411856293678,105.92084037531647N,10.15938017132657E
347,Phu Ly City-674.jpeg,0.9678170308470726,105.96893218872448N,20.51950774175486E
348,Duy Tiên District-1295.jpeg,0.9678158089518548,105.98352920733824N,20.61330884322173E
351,Yên Mỹ District-745.jpeg,0.9677639231085776,106.03493406856072N,20.86531727481419E
352,Go Cong Town-3785.jpeg,0.9677594974637032,106.62242190438084N,10.43311847657908E
353,Long Xuyen City-2125.jpeg,0.9677542373538016,105.4536556636818N,10.356966273395233E
354,Phu Ly City-4167.jpeg,0.9677525833249092,105.93295770094146N,20.588228546663295E
355,Mỹ Hào District-654.jpeg,0.9677493125200272,106.12671050511588N,20.904241741589008E
356,Bac Giang City-1470.jpeg,0.9677461236715316,106.19094610501479N,21.272614943430767E
357,Go Cong Town-1227.jpeg,0.9677076935768129,106.65393223655084N,10.375177405775567E
359,Sa Đéc City-530.jpeg,0.9676906540989876,105.77647287778088N,10.2815408043115E
360,Hung Yen City-1497.jpeg,0.9676696434617044,106.06912387384595N,20.64486707560684E
361,Hiệp Hòa District-8967.jpeg,0.9676659852266312,105.97170813559445N,21.391494951517444E
362,Tam Điệp-2234.jpeg,0.9676636531949044,105.89956789312502N,20.15338214278953E
363,Hiệp Hòa District-4282.jpeg,0.9676523432135582,106.01944443519157N,21.316036812794195E
364,Thanh Liêm District-4636.jpeg,0.9676309823989868,105.92182538680898N,20.46526747986205E
365,Sa Đéc City-2693.jpeg,0.9676258340477945,105.72442680314552N,10.363736276846712E
367,Tam Điệp-1740.jpeg,0.9675995036959648,105.89526165286318N,20.145297342212086E
