image,pred,lat,lon
Mỹ Hào District-2987.jpeg,0.19399742782115936,20.950055611528036N,106.125267891402E
Binh Minh Town-2360.jpeg,0.19398177322000265,10.047720940644355N,105.84058377109939E
Long Xuyen City-4839.jpeg,0.1939767450094223,10.417602277724498N,105.41803961580345E
Mỹ Hào District-554.jpeg,0.1939699724316597,20.90154680806318N,106.11661220911876E
Hoa Lư District-651.jpeg,0.19396277843043208,20.202034174605032N,105.98086871806234E
Bến Tre City-1008.jpeg,0.19396123755723238,10.224635471920122N,106.36527767354993E
Duy Tiên District-4797.jpeg,0.19395502656698227,20.66451258021235N,106.00944569377715E
Mỹ Hào District-2888.jpeg,0.1939068865031004,20.948708144765128N,106.10939914054937E
Thái Bình-2368.jpeg,0.19390027690678835,20.468892110801047N,106.3680269353582E
Long Hồ District-9034.jpeg,0.19389396719634533,10.307601515242501N,105.9701332053541E
Go Cong Town-1763.jpeg,0.19388889893889427,10.389999540167166N,106.6361220488026E
Go Cong Town-956.jpeg,0.1938814762979746,10.367092605198332N,106.70188274202691E
Hiệp Hòa District-8716.jpeg,0.19386170152574778,21.384757617702867N,106.02378409879131E
Châu Thành District-3038.jpeg,0.19386031292378902,10.275871405459727N,106.16221310190883E
Cai Lậy Town-361.jpeg,0.19384734891355038,10.368248970811303N,106.16216305188868E
Yên Mỹ District-2839.jpeg,0.1938285157084465,20.900351410649918N,106.07243442421229E
Tây Ninh City-5689.jpeg,0.1938134916126728,11.409458511533964N,106.1251278564978E
Long Hồ District-5027.jpeg,0.19380807969719172,10.21462630860432N,105.99067188453644E
Châu Thành District-3942.jpeg,0.19380142260342836,10.281261272511216N,106.21562332865496E
Bến Tre City-1332.jpeg,0.19379613921046257,10.231372805734486N,106.3981400325556E
Cai Lậy Town-1037.jpeg,0.1937950849533081,10.383071105202898N,106.09365879584597E
Thanh Liêm District-2483.jpeg,0.193775893189013,20.434275744315112N,105.93476789867186E
Hiệp Hòa District-2845.jpeg,0.19376432988792658,21.29447734458756N,105.99051334452666E
Ninh Bình-760.jpeg,0.19373583234846592,20.234790141665254N,105.9888148571995E
Mỹ Hào District-1452.jpeg,0.19373359717428684,20.923106276269785N,106.14113664225464E
Châu Thành District-641.jpeg,0.19372873939573765,10.255659404016646N,106.25533862546617E
Mỹ Tho-3125.jpeg,0.19371913000941277,10.383956607502846N,106.37932220312635E
Sa Đéc City-2504.jpeg,0.19371524173766375,10.355651476269477N,105.7312749708607E
Long Xuyen City-355.jpeg,0.19371146522462368,10.316542270509066N,105.4536556636818E
Bac Giang City-2482.jpeg,0.19370259391143918,21.291479478111572N,106.172148660295E
Chau Doc City-3292.jpeg,0.19367796694859862,10.68635274168926N,105.13853180667738E
Cao Lanh City-3377.jpeg,0.19367581605911255,10.470223140765023N,105.62764873122678E
Tây Ninh City-5311.jpeg,0.19366440828889608,11.402721177719588N,106.08389527457642E
Trà Vinh City-720.jpeg,0.1936525944620371,9.916277171544703N,106.35365444573176E
Hung Yen City-3032.jpeg,0.19364514760673046,20.694723345834557N,106.03312199948711E
Long Hồ District-4953.jpeg,0.19363514333963394,10.21327884184145N,105.97834867702704E
Bến Tre City-501.jpeg,0.19362648203969002,10.211160804291403N,106.38718591288703E
Phu Ly City-1508.jpeg,0.1936145843937993,20.53432987614687N,105.87971545902262E
Phu Ly City-3810.jpeg,0.19360970240086317,20.577448812560007N,105.93727463947543E
Cao Lanh City-1998.jpeg,0.19360165484249592,10.441926338744695N,105.63449992056276E
Thanh Liêm District-734.jpeg,0.19359356258064508,20.40058907524236N,105.92613955742995E
Mỹ Hào District-1247.jpeg,0.19358370825648308,20.919063875981042N,106.11805482283262E
Yên Mỹ District-3417.jpeg,0.19357933662831783,20.911131144753217N,106.03060710444711E
Châu Thành District-3819.jpeg,0.19357925280928612,10.279913805748345N,106.34983364201696E
Yên Mỹ District-2898.jpeg,0.1935496525838971,20.901698877412823N,106.043587996788E
Sa Đéc City-1931.jpeg,0.1935475543141365,10.331397074537776N,105.7353838714898E
Bến Tre City-3234.jpeg,0.19354727305471897,10.269101875094902N,106.32830751966854E
Thanh Liêm District-6865.jpeg,0.19353050785139203,20.498954148934796N,105.8815597943467E
Ninh Bình-1316.jpeg,0.19351908843964338,20.248264809294348N,105.96870816880897E
Thanh Liêm District-5598.jpeg,0.19351583626121283,20.478742147491147N,105.93908206929281E
Chau Doc City-3007.jpeg,0.19351096265017986,10.682310341400646N,105.11110668603992E
Tam Điệp-2669.jpeg,0.1935018002986908,20.16011947660407N,105.8421513563007E
Phu Ly City-3022.jpeg,0.1934967404231429,20.559931744642174N,105.92576280338488E
Châu Thành District-6316.jpeg,0.19349617324769497,10.296083406902813N,106.23205724457684E
Go Cong Town-53.jpeg,0.19348259549587965,10.33879580317801N,106.68133252539432E
Châu Thành District-3824.jpeg,0.1934695802628994,10.279913805748345N,106.35668110698441E
Binh Minh Town-2683.jpeg,0.19345609471201897,10.054458274458714N,105.82005701150875E
Cao Lanh City-4552.jpeg,0.19345098175108433,10.494477542496732N,105.61942730402366E
Tam Điệp-1500.jpeg,0.19343993067741394,20.141254941923357N,105.87947210523652E
Long Hồ District-5888.jpeg,0.19343914277851582,10.232143376521655N,105.98382565814235E
Hiệp Hòa District-2318.jpeg,0.19343790039420128,21.285045077247165N,106.00497888985912E
Cai Lậy Town-3223.jpeg,0.19342419411987066,10.422147641326202N,106.16901347749294E
Trà Vinh City-1867.jpeg,0.19342353846877813,9.963438508245199N,106.34134199671676E
Cao Lanh City-3993.jpeg,0.19339669309556484,10.48369780839375N,105.60024397388295E
Châu Thành District-4624.jpeg,0.19338463991880417,10.28530367279983N,106.24164369553128E
Trà Vinh City-555.jpeg,0.19337335135787725,9.910887304493212N,106.34544614638844E
Go Cong Town-2844.jpeg,0.19337078090757132,10.415601408661741N,106.68955261204736E
Go Cong Town-1697.jpeg,0.19336181413382292,10.387304606641418N,106.68270253983648E
Chau Doc City-351.jpeg,0.19335675332695246,10.62975913764859N,105.09739412572118E
Mỹ Hào District-1956.jpeg,0.19332043640315533,20.93388601037309N,106.09930084455222E
Mỹ Tho-3274.jpeg,0.19329159776680171,10.386651541028591N,106.37110335807027E
Thái Bình-68.jpeg,0.19328607991337776,20.406908639707193N,106.3205686880218E
Hoa Lư District-334.jpeg,0.19328131945803761,20.195296840790487N,105.95070772529417E
Châu Thành District-3020.jpeg,0.19327930640429258,10.274523938696857N,106.43474220761335E
Thanh Liêm District-644.jpeg,0.1932728411629796,20.39789414171655N,105.93620595554552E
Cai Lậy Town-6655.jpeg,0.1932706655934453,10.493563379758449N,106.09639896608768E
Mỹ Tho-2263.jpeg,0.1932637020945549,10.369134473111249N,106.34507701539263E
Hung Yen City-36.jpeg,0.19326250068843365,20.607138006245332N,106.05760327405113E
Thái Bình-948.jpeg,0.19325602473691106,20.437900375254113N,106.39103699467285E
Cai Lậy Town-1563.jpeg,0.19325571320950985,10.391155905780133N,106.14846220068013E
Mỹ Tho-3070.jpeg,0.19325535837560892,10.382609140739975N,106.40808816082269E
Bến Tre City-1628.jpeg,0.19322411343455315,10.23676267278597N,106.41320194709985E
Châu Thành District-788.jpeg,0.1932169096544385,10.257006870779517N,106.41146082672401E
Long Hồ District-5022.jpeg,0.19321359787136316,10.21462630860432N,105.98382565814235E
Tây Ninh City-656.jpeg,0.19317702762782574,11.316483304895591N,106.1127580819214E
Phu Ly City-1801.jpeg,0.19317070627585053,20.538372276435606N,105.93151872143017E
Yên Mỹ District-271.jpeg,0.19316967017948627,20.85184260718507N,106.03926103267437E
Mỹ Tho-3374.jpeg,0.19316723570227623,10.387999007791462N,106.3998693157666E
Long Hồ District-2779.jpeg,0.19316512811928988,10.17959217276965N,105.87702452639412E
Châu Thành District-7215.jpeg,0.19316165708005428,10.301473273954299N,106.35531161399096E
Duy Tiên District-2435.jpeg,0.1931534418836236,20.630825911139574N,106.02672335140306E
Go Cong Town-2106.jpeg,0.19315128028392792,10.398084340744397N,106.68407255427864E
Bến Tre City-3359.jpeg,0.1931310100480914,10.27314427538352N,106.34336943421283E
Thanh Liêm District-1065.jpeg,0.19312230497598648,20.408673875819822N,105.93189178492456E
Mỹ Tho-2449.jpeg,0.193101623095572,10.371829406636992N,106.38754104818243E
Long Hồ District-4892.jpeg,0.19308977667242289,10.211931375078578N,105.98245641286351E
Phu Ly City-1515.jpeg,0.19308877550065517,20.53432987614687N,105.88978831560186E
Binh Minh Town-54.jpeg,0.19308839365839958,9.989779869840879N,105.88574264219878E
Hoa Lư District-2551.jpeg,0.19307661149650812,20.251890444832654N,105.94352653653984E
Duy Tiên District-2408.jpeg,0.19307265244424343,20.630825911139574N,105.98784862174475E
Tây Ninh City-3013.jpeg,0.19304648227989674,11.364992108359088N,106.1127580819214E
Châu Thành District-3933.jpeg,0.19302092213183641,10.281261272511216N,106.20329789171355E
Duy Tiên District-973.jpeg,0.19298091530799866,20.605224042644267N,105.93889525847129E
Long Hồ District-9523.jpeg,0.192976551130414,10.322423649634095N,105.99614886565175E
Long Hồ District-9188.jpeg,0.1929604485630989,10.31164391553112N,105.9687639600753E
Hiệp Hòa District-3632.jpeg,0.19295944087207317,21.306604545453805N,106.01655132612508E
Bến Tre City-2031.jpeg,0.19293602369725704,10.243500006600332N,106.42826386164411E
Bac Giang City-2563.jpeg,0.19293535687029362,21.29282694487449N,106.19094610501479E
Cai Lậy Town-1414.jpeg,0.1929315524175763,10.38846097225439N,106.16627330725123E
Tây Ninh City-241.jpeg,0.19292720453813672,11.304356104029715N,106.12650227589519E
Châu Thành District-1658.jpeg,0.1929190754890442,10.265091671356753N,106.31285733119275E
Châu Thành District-9054.jpeg,0.19291409291327,10.314947941583023N,106.31422682418624E
Hiệp Hòa District-6353.jpeg,0.1928994506597519,21.344333614815408N,105.99774611719289E
Yên Mỹ District-3661.jpeg,0.19289755495265126,20.916521011804864N,105.98012585645456E
Go Cong Town-757.jpeg,0.19289479963481426,10.363050204909717N,106.64982219322431E
Chau Doc City-4414.jpeg,0.19288630411028862,10.706564743132363N,105.11384919810367E
Cao Lanh City-805.jpeg,0.19287198223173618,10.423061804064481N,105.61531659042207E
Long Hồ District-2424.jpeg,0.19286633655428886,10.174202305718163N,106.00710282788233E
Long Hồ District-5996.jpeg,0.19285268057137728,10.234838310047401N,105.99067188453644E
Mỹ Tho-3924.jpeg,0.1928380373865366,10.398778741894443N,106.3998693157666E
Thanh Liêm District-5706.jpeg,0.19283277075737715,20.48008961425405N,105.95633875177664E
Hiệp Hòa District-1509.jpeg,0.19283013744279742,21.271570409618008N,106.00353233532584E
Thanh Liêm District-7393.jpeg,0.19282272644340992,20.507038949512257N,105.96640514989222E
Duy Tiên District-5151.jpeg,0.1928172381594777,20.67124991402691N,105.92449721044969E
Bến Tre City-3028.jpeg,0.192810351960361,10.262364541280542N,106.38033958809419E
Mỹ Hào District-1526.jpeg,0.19279619492590427,20.924453743032693N,106.15556277939342E
Duy Tiên District-4977.jpeg,0.19278852175921202,20.66720751373818N,106.02528354660092E
Thanh Liêm District-2396.jpeg,0.19277983158826828,20.432928277552207N,105.93620595554552E
Ninh Bình-1563.jpeg,0.1927682552486658,20.25500214310889N,105.93998432825107E
Vĩnh Long-834.jpeg,0.192762260325253,10.246302471351386N,105.88707732238359E
Trà Vinh City-123.jpeg,0.1927258321084082,9.894717703338756N,106.33860589693562E
Bac Giang City-2274.jpeg,0.19271748419851065,21.287437077822833N,106.17070270300889E
Mỹ Tho-1417.jpeg,0.19270822405815125,10.354312338719653N,106.38617124067312E
Go Cong Town-2440.jpeg,0.19270415790379047,10.407516608084503N,106.62105188993868E
Mỹ Hào District-940.jpeg,0.19269946264103055,20.912326542166486N,106.09930084455222E
Long Xuyen City-5187.jpeg,0.19269580580294132,10.427034545064602N,105.44543657570988E
Cai Lậy Town-335.jpeg,0.19269312918186188,10.368248970811303N,106.11146990241708E
Long Hồ District-3665.jpeg,0.19268701691180468,10.190371906872624N,105.91262490364353E
Hung Yen City-1284.jpeg,0.19268272630870342,20.6394772085552N,106.0547231241024E
Hiệp Hòa District-5373.jpeg,0.1926621636375785,21.332206413949176N,105.95434948119552E
Ninh Bình-1884.jpeg,0.19265640061348677,20.264434410449255N,105.9557824405579E
Bến Tre City-54.jpeg,0.192653339356184,10.19633866989981N,106.39677076759702E
Châu Thành District-2840.jpeg,0.19263812713325024,10.274523938696857N,106.17043005986979E
Cai Lậy Town-2251.jpeg,0.19262180011719465,10.403283106645986N,106.13065109410903E
Bac Giang City-1730.jpeg,0.19260810315608978,21.278004810482425N,106.16636483115046E
Tây Ninh City-6600.jpeg,0.1926011275500059,11.429670512977088N,106.15536508324013E
Long Hồ District-5947.jpeg,0.1925807325169444,10.233490843284528N,105.99204112981529E
Long Hồ District-4817.jpeg,0.19258022867143154,10.210583908315703N,105.96739471479646E
Cai Lậy Town-528.jpeg,0.19255764037370682,10.373638837862787N,106.0991391363294E
Châu Thành District-7.jpeg,0.19252949301153421,10.240837269625052N,106.21425383566148E
Châu Thành District-4819.jpeg,0.19252614490687847,10.286651139562707N,106.20740637069402E
Phu Ly City-671.jpeg,0.19252094253897667,20.51950774175486N,105.96461525019052E
Hiệp Hòa District-3842.jpeg,0.19250552146695554,21.310646945742537N,105.91673906333112E
Châu Thành District-2831.jpeg,0.19250028766691685,10.274523938696857N,106.15810462292838E
Hiệp Hòa District-851.jpeg,0.1924964152276516,21.258095741988868N,105.96447536292821E
Go Cong Town-1260.jpeg,0.19247386418282986,10.375177405775567N,106.69914271314256E
Châu Thành District-3959.jpeg,0.19245418906211853,10.281261272511216N,106.23890470954429E
Tây Ninh City-5870.jpeg,0.19245275855064392,11.41350091182259N,106.10863482372925E
Châu Thành District-7264.jpeg,0.19245133735239506,10.301473273954299N,106.42241677067196E
Mỹ Tho-3394.jpeg,0.19244550820440054,10.389346474554337N,106.31905067271501E
Phu Ly City-1115.jpeg,0.1924321884289384,20.52759254233232N,105.9214458648509E
Long Hồ District-8629.jpeg,0.19242380931973457,10.298169247902392N,106.02079528067058E
Thanh Liêm District-3673.jpeg,0.1924128197133541,20.45179281223294N,105.90025453370419E
Duy Tiên District-438.jpeg,0.19240623200312257,20.580969640911874N,105.96193213530586E
Bến Tre City-1649.jpeg,0.19240323826670647,10.238110139548848N,106.33926163933714E
Yên Mỹ District-228.jpeg,0.19238978065550327,20.850495140422154N,106.03060710444711E
Tây Ninh City-1142.jpeg,0.19237319100648165,11.328610505761462N,106.08801853276857E
Châu Thành District-6811.jpeg,0.19237217772752047,10.29877834042856N,106.35257262800394E
Châu Thành District-5385.jpeg,0.19236905872821808,10.289346073088451N,106.39091843182166E
Châu Thành District-1198.jpeg,0.19236763939261436,10.261049271068135N,106.40461336175657E
Cao Lanh City-3606.jpeg,0.1923537221737206,10.47561300781652N,105.61394635255486E
Long Hồ District-9426.jpeg,0.19234490022063255,10.31838124934548N,106.00025660148823E
Cai Lậy Town-1151.jpeg,0.19234454445540905,10.38441857196577N,106.14298186019671E
Tây Ninh City-376.jpeg,0.1923387497663498,11.308398504318339N,106.1182557595109E
Trà Vinh City-2159.jpeg,0.19233300257474184,9.971523308822425N,106.32082124835837E
Cai Lậy Town-1225.jpeg,0.1923318225890398,10.385766038728642N,106.1320211792299E
Yên Mỹ District-3729.jpeg,0.19233141280710697,20.917868478567776N,105.98589514193941E
Thanh Liêm District-4379.jpeg,0.1923291590064764,20.461225079573314N,105.95346263802935E
Châu Thành District-5946.jpeg,0.1923229331150651,10.293388473377066N,106.29094544329693E
Bac Giang City-606.jpeg,0.19231403432786465,21.251055475224135N,106.21118950702068E
Cai Lậy Town-3052.jpeg,0.19231356494128704,10.419452707800456N,106.12517075362561E
Duy Tiên District-5856.jpeg,0.19230954255908728,20.69011444870766N,106.01808452259013E
Go Cong Town-329.jpeg,0.1922995848581195,10.350923004043862N,106.65393223655084E
Hung Yen City-1630.jpeg,0.19229783490300179,20.64890947589557N,106.04608267425627E
Tam Điệp-929.jpeg,0.1922850888222456,20.130475207820087N,105.88521375891894E
Trà Vinh City-347.jpeg,0.19227917399257421,9.904149970678857N,106.33450174726396E
Châu Thành District-5370.jpeg,0.19227823801338673,10.289346073088451N,106.37037603691932E
Duy Tiên District-146.jpeg,0.19226749055087566,20.567494973282766N,105.9604923305037E
Thanh Liêm District-3346.jpeg,0.19226717017591,20.44775041194421N,105.85279865687366E
Phu Ly City-2043.jpeg,0.1922654341906309,20.542414676724338N,105.91856790582827E
Thanh Liêm District-260.jpeg,0.1922521274536848,20.38037707379872N,105.9247015005563E
Bến Tre City-2333.jpeg,0.19224165193736553,10.24888987365182N,106.38170885305276E
Châu Thành District-10513.jpeg,0.1922245053574443,10.332465009500362N,106.35942009297142E
Châu Thành District-10096.jpeg,0.1922234809026122,10.324380208923131N,106.40050488277608E
Ninh Bình-626.jpeg,0.19221952743828297,20.230747741376536N,106.0003043934227E
Cao Lanh City-4031.jpeg,0.19221828784793615,10.48369780839375N,105.65231301283626E
Go Cong Town-633.jpeg,0.19221800565719604,10.359007804621099N,106.70051272758474E
Hiệp Hòa District-7867.jpeg,0.19221631065011024,21.367240549784967N,105.97026158106122E
Hiệp Hòa District-6631.jpeg,0.19218396255746484,21.348376015104158N,105.98617368092694E
Hoa Lư District-4916.jpeg,0.19218130223453045,20.31387391592647N,105.93203663453288E
Long Hồ District-5230.jpeg,0.19217404164373875,10.218668708892936N,105.99614886565175E
Long Hồ District-6929.jpeg,0.19216344971209764,10.267177512356332N,105.97697943174823E
Ninh Bình-691.jpeg,0.19215618073940277,20.233442674902353N,105.9586548246137E
Châu Thành District-5136.jpeg,0.19215386174619198,10.28799860632558N,106.34435567004302E
Go Cong Town-3272.jpeg,0.19210434658452868,10.423686209238976N,106.69366265537386E
Duy Tiên District-5369.jpeg,0.19208999164402485,20.675292314315648N,105.94753408728424E
