Unnamed: 0,image,pred,lat,lon,found_Anditi
5363,Sa Đéc City-1075.jpeg,0.921942174434662,10.300405338991713N,105.743601672748E,[]
5365,Mỹ Hào District-1610.jpeg,0.9219209626317024,20.92714867655852N,106.09785823083833E,[]
5366,Vĩnh Long-159.jpeg,0.9219018816947936,10.230132870196922N,105.98566920975762E,[]
5373,Sa Đéc City-1715.jpeg,0.9217974990606308,10.323312273960541N,105.72442680314552E,[]
5376,Cai Lậy Town-2572.jpeg,0.921769767999649,10.40867297369747N,106.17723398821808E,[]
5377,Ninh Bình-1542.jpeg,0.9217695742845536,20.253654676345977N,105.97876151300423E,['879.jpeg']
5378,Duy Tiên District-3101.jpeg,0.9217587560415268,20.640258178479957N,106.02672335140306E,[]
5382,Long Hồ District-2872.jpeg,0.9216936305165292,10.17959217276965N,106.0043643373247E,[]
5384,Go Cong Town-339.jpeg,0.9216865226626396,10.350923004043862N,106.66763238097258E,[]
5386,Trà Vinh City-547.jpeg,0.921668291091919,9.910887304493212N,106.33450174726396E,[]
5389,Long Xuyen City-1596.jpeg,0.92165669798851,10.344839072529387N,105.45639535967244E,['14.jpeg']
5391,Hiệp Hòa District-305.jpeg,0.9216027557849884,21.239231207308055N,105.97170813559445E,['168.jpeg']
5397,Phu Ly City-483.jpeg,0.9215297996997832,20.51681280822904N,105.90273913120375E,[]
5401,Châu Thành District-3608.jpeg,0.9215006306767464,10.278566338985474N,106.36215907895837E,[]
5409,Phu Ly City-1116.jpeg,0.9213442876935004,20.52759254233232N,105.92288484436223E,[]
5410,Bến Tre City-1326.jpeg,0.9213394522666932,10.231372805734486N,106.38992444280417E,[]
5412,Châu Thành District-9496.jpeg,0.9213235825300216,10.318990341871643N,106.26081659744013E,[]
5413,Long Hồ District-849.jpeg,0.9213194027543068,10.155337771037951N,105.93727131866235E,[]
5417,Phu Ly City-152.jpeg,0.9213027358055116,20.501990673837025N,105.91856790582827E,[]
5419,Cai Lậy Town-6727.jpeg,0.9212970659136772,10.497605780047069N,106.09776905120856E,[]
5420,Long Hồ District-3834.jpeg,0.9212938696146012,10.191719373635499N,106.01668754483413E,[]
5421,Châu Thành District-4274.jpeg,0.9212933108210564,10.28260873927409N,106.36763705093234E,[]
5424,Long Hồ District-1316.jpeg,0.9212476015090942,10.16072763808944N,106.01531829955528E,['567.jpeg']
5425,Tam Điệp-1995.jpeg,0.9212111905217172,20.149339742500807N,105.925405334696E,[]
5426,Duy Tiên District-1021.jpeg,0.9211999401450156,20.606571509407175N,105.94033506327347E,[]
5427,Sa Đéc City-546.jpeg,0.9211987927556038,10.282888271074373N,105.7394927721189E,[]
5429,Binh Minh Town-2514.jpeg,0.9211676269769667,10.050415874170099N,105.86384743196876E,[]
5432,Vĩnh Long-1869.jpeg,0.9211318790912628,10.262472072505853N,105.93089593899424E,[]
5437,Vĩnh Long-228.jpeg,0.9210652783513068,10.232827803722667N,105.91720262130343E,[]
5438,Tây Ninh City-1349.jpeg,0.921063795685768,11.332652906050088N,106.11963017890828E,[]
5441,Mỹ Tho-208.jpeg,0.921047754585743,10.330057936987952N,106.32452990275242E,[]
5445,Vĩnh Long-2002.jpeg,0.9209873005747796,10.265167006031596N,105.9117252942271E,[]
5447,Long Xuyen City-4039.jpeg,0.9209609031677246,10.397390276281406N,105.4276285517707E,['923.jpeg']
5450,Vĩnh Long-697.jpeg,0.9209231957793236,10.243607537825643N,105.91446395776526E,[]
5451,Mỹ Hào District-795.jpeg,0.92089631408453,20.90828414187774N,106.11516959540486E,[]
5452,Long Xuyen City-4149.jpeg,0.9208877086639404,10.400085209807154N,105.42351900778473E,[]
5453,Cao Lanh City-2731.jpeg,0.9208756908774376,10.455401006373423N,105.6454618235003E,[]
5454,Long Hồ District-9051.jpeg,0.920866809785366,10.307601515242501N,105.9934103750941E,[]
5460,Tây Ninh City-1390.jpeg,0.9207862168550492,11.334000372812964N,106.09076737156332E,[]
5461,Go Cong Town-2421.jpeg,0.9207823872566224,10.406169141321634N,106.67037240985691E,['56.jpeg']
5462,Trà Vinh City-1114.jpeg,0.9207693561911584,9.933794239462024N,106.31945319846783E,[]
5467,Binh Minh Town-539.jpeg,0.920693390071392,10.007296937758207N,105.8624789813294E,[]
5473,Châu Thành District-1340.jpeg,0.9206312224268912,10.262396737831006N,106.32107428915369E,[]
5477,Mỹ Hào District-1016.jpeg,0.9205332547426224,20.91367400892939N,106.12815311882974E,[]
5479,Mỹ Hào District-3394.jpeg,0.9205031543970108,20.9567929453426N,106.0877599348412E,[]
5480,Go Cong Town-2930.jpeg,0.9205028489232064,10.418296342187489N,106.62516193326519E,['842.jpeg']
5483,Cai Lậy Town-3852.jpeg,0.920449934899807,10.434274842192053N,106.16490322213039E,[]
5484,Cai Lậy Town-4724.jpeg,0.9204346761107444,10.449096976583652N,106.1881946691849E,[]
5487,Tây Ninh City-1809.jpeg,0.920370377600193,11.343432640153088N,106.08114643578168E,[]
5490,Bac Giang City-2934.jpeg,0.9203329235315324,21.300911745451973N,106.1880541904425E,[]
5496,Go Cong Town-702.jpeg,0.9201923683285712,10.361702738146843N,106.64845217878214E,[]
5498,Cai Lậy Town-2148.jpeg,0.920166864991188,10.400588173120237N,106.1881946691849E,[]
5499,Cao Lanh City-4418.jpeg,0.9201577678322792,10.491782608970986N,105.6249082554924E,[]
5500,Phu Ly City-1378.jpeg,0.9201443195343018,20.531634942621054N,105.93583565996408E,[]
5503,Bac Giang City-1762.jpeg,0.920106790959835,21.278004810482425N,106.21263546430684E,[]
5505,Duy Tiên District-3663.jpeg,0.9200902953743936,20.64834297905743N,105.98640881694259E,[]
5506,Mỹ Tho-3854.jpeg,0.9200856015086174,10.39743127513157N,106.36699393554221E,[]
5508,Mỹ Tho-1583.jpeg,0.9200568944215776,10.3570072722454N,106.3943900857292E,[]
5509,Thái Bình-712.jpeg,0.9200548231601716,20.433857974965385N,106.33782623250777E,[]
5510,Go Cong Town-4185.jpeg,0.9200534373521804,10.43985581039345N,106.65256222210868E,[]
5514,Cao Lanh City-4628.jpeg,0.9200035333633424,10.495825009259605N,105.63038920696117E,[]
5516,Long Xuyen City-249.jpeg,0.9199949502944946,10.31384733698332N,105.43995718372858E,[]
5517,Cai Lậy Town-3529.jpeg,0.9199943318963052,10.428884975140564N,106.10598956193365E,[]
5518,Cai Lậy Town-3657.jpeg,0.9199856594204904,10.430232441903435N,106.18956475430575E,[]
5519,Cao Lanh City-4674.jpeg,0.9199477508664132,10.497172476022477N,105.60024397388295E,[]
5521,Chau Doc City-4733.jpeg,0.919942542910576,10.720039410761098N,105.10973543000804E,[]
5523,Long Hồ District-450.jpeg,0.9199343100190164,10.149947903986464N,105.91399414892234E,[]
5524,Mỹ Tho-1729.jpeg,0.919927567243576,10.359702205771145N,106.37521278059832E,[]
5527,Hiệp Hòa District-2890.jpeg,0.9198542833328248,21.295824811350474N,105.93843738132982E,[]
5531,Cao Lanh City-2098.jpeg,0.919804036617279,10.443273805507571N,105.6605344400394E,[]
5532,Go Cong Town-1504.jpeg,0.919795349240303,10.381914739589927N,106.68544256872082E,[]
5536,Sa Đéc City-1620.jpeg,0.919742338359356,10.319269873671924N,105.74771057337713E,[]
5539,Thái Bình-311.jpeg,0.9197285771369934,20.423078240862104N,106.31625430190032E,[]
5545,Binh Minh Town-641.jpeg,0.91966612637043,10.00999187128395N,105.86111053069003E,[]
5546,Vĩnh Long-1346.jpeg,0.9196527898311616,10.254387271928618N,105.9185719530725E,[]
5549,Ninh Bình-1143.jpeg,0.919611893594265,20.244222409005623N,105.97445293692057E,[]
5551,Long Hồ District-5827.jpeg,0.9195679053664207,10.230795909758786N,105.99067188453644E,[]
5552,Hiệp Hòa District-2157.jpeg,0.9195616170763968,21.28235014372133N,106.00642544439235E,[]
5554,Hoa Lư District-3542.jpeg,0.9194893762469292,20.28288218037956N,105.95214396304503E,[]
5555,Long Hồ District-1295.jpeg,0.91946779191494,10.16072763808944N,105.9865641487E,[]
5557,Binh Minh Town-775.jpeg,0.9194518551230432,10.012686804809697N,105.89532179667444E,[]
5558,Tây Ninh City-2707.jpeg,0.9194270670413972,11.359602241307586N,106.1251278564978E,[]
5560,Trà Vinh City-1841.jpeg,0.9194057658314704,9.963438508245199N,106.30577269956223E,[]
5561,Tây Ninh City-157.jpeg,0.9193983897566796,11.301661170503968N,106.11963017890828E,[]
5562,Châu Thành District-8012.jpeg,0.9193920716643332,10.306863141005792N,106.37722350188677E,[]
5563,Cai Lậy Town-4678.jpeg,0.919337123632431,10.449096976583652N,106.12517075362561E,[]
5564,Bến Tre City-2459.jpeg,0.919321596622467,10.251584807177563N,106.33926163933714E,[]
5565,Tây Ninh City-1290.jpeg,0.919311635196209,11.331305439287211N,106.12375343710043E,[]
5567,Ninh Bình-2045.jpeg,0.9193045273423196,20.26982427750089N,105.97158055286475E,[]
5570,Chau Doc City-559.jpeg,0.9192883893847466,10.636496471462953N,105.1015078938168E,[]
5571,Vĩnh Long-1259.jpeg,0.9192775189876556,10.253039805165749N,105.91446395776526E,[]
5573,Phu Ly City-4196.jpeg,0.9192265942692756,20.58957601342621N,105.93007974191885E,[]
5574,Hiệp Hòa District-7017.jpeg,0.9192235171794892,21.353765882155816N,105.98762023546017E,[]
5575,Go Cong Town-3334.jpeg,0.9192004725337029,10.425033676001851N,106.66489235208824E,[]
5577,Hung Yen City-1971.jpeg,0.9191954284906388,20.659689209998866N,106.04176244933322E,[]
5578,Tây Ninh City-6738.jpeg,0.9191659688949584,11.436407846791464N,106.15124182504802E,[]
5579,Duy Tiên District-1824.jpeg,0.919153407216072,20.622741110562114N,105.96769135451449E,[]
5580,Tây Ninh City-5038.jpeg,0.9191383644938468,11.39733131066809N,106.13199995348471E,[]
5582,Vĩnh Long-755.jpeg,0.9191259667277336,10.243607537825643N,105.99388520037212E,[]
5593,Binh Minh Town-3033.jpeg,0.9189697951078416,10.062543075035945N,105.86521588260818E,[]
5598,Long Hồ District-4992.jpeg,0.9189330488443376,10.21462630860432N,105.94274829977763E,[]
5601,Châu Thành District-6009.jpeg,0.9188965409994124,10.293388473377066N,106.37722350188677E,[]
5602,Hiệp Hòa District-4920.jpeg,0.9188819006085396,21.325469080134603N,106.0208909897248E,[]
5603,Tam Điệp-338.jpeg,0.9188799858093262,20.11834800695391N,105.94406570916391E,[]
5604,Cao Lanh City-3316.jpeg,0.9188670963048936,10.46887567400215N,105.62216777975802E,['17.jpeg']
5606,Long Hồ District-6966.jpeg,0.918856866657734,10.267177512356332N,106.0276415070647E,[]
5610,Cao Lanh City-1241.jpeg,0.9188104942440988,10.429799137878842N,105.63175944482836E,[]
5611,Duy Tiên District-4124.jpeg,0.918790690600872,20.655080312871977N,105.94753408728424E,[]
5613,Long Hồ District-4408.jpeg,0.918773703277111,10.202499107738472N,105.96054848840235E,[]
5617,Binh Minh Town-258.jpeg,0.9186663031578064,9.999212137180981N,105.86521588260818E,[]
5619,Trà Vinh City-841.jpeg,0.9186303839087486,9.921667038596183N,106.30577269956223E,[]
5620,Tây Ninh City-1751.jpeg,0.918628603219986,11.342085173390213N,106.08801853276857E,[]
5622,Vĩnh Long-152.jpeg,0.9186081439256668,10.230132870196922N,105.96649856499045E,[]
5623,Long Hồ District-4670.jpeg,0.918593592941761,10.207888974789961N,105.94548679033528E,[]
5625,Chau Doc City-4695.jpeg,0.9185107126832008,10.717344477235345N,105.10973543000804E,[]
5626,Hoa Lư District-947.jpeg,0.9184848517179488,20.208771508419574N,105.94783524979243E,[]
5629,Cai Lậy Town-4761.jpeg,0.9184627532958984,10.450444443346525N,106.13613143459246E,[]
5631,Cai Lậy Town-3309.jpeg,0.9184591621160508,10.423495108089071N,106.1881946691849E,[]
5632,Thanh Liêm District-1605.jpeg,0.918424591422081,20.42080107668601N,105.87436950997845E,[]
5638,Long Hồ District-7580.jpeg,0.9183716773986816,10.27930471322218N,106.00299509204586E,[]
5641,Tam Điệp-515.jpeg,0.9183219373226166,20.122390407242634N,105.91392202733114E,[]
5642,Sa Đéc City-1892.jpeg,0.9183116033673286,10.3300496077749N,105.72579643668855E,[]
5645,Trà Vinh City-2620.jpeg,0.9182010516524316,9.982303042925398N,106.34134199671676E,[]
5649,Cai Lậy Town-3429.jpeg,0.9181282743811608,10.426190041614822N,106.15531262628441E,[]
5650,Tam Điệp-1113.jpeg,0.9181077554821968,20.133170141345904N,105.94119488232266E,[]
5651,Tây Ninh City-3568.jpeg,0.9180985242128372,11.374424375699213N,106.082520855179E,[]
5652,Go Cong Town-2365.jpeg,0.9180885702371596,10.404821674558763N,106.66763238097258E,[]
5654,Hiệp Hòa District-6459.jpeg,0.9180163964629172,21.345681081578324N,106.0078719989256E,[]
5655,Châu Thành District-5053.jpeg,0.918012373149395,10.28799860632558N,106.23068775158336E,[]
5657,Cai Lậy Town-2792.jpeg,0.917993888258934,10.414062840748963N,106.10324939169192E,[]
5660,Cai Lậy Town-2561.jpeg,0.9179718643426896,10.40867297369747N,106.16216305188868E,[]
5661,Long Hồ District-5409.jpeg,0.9179605171084404,10.222711109181553N,105.97287169591176E,[]
5662,Tam Điệp-96.jpeg,0.9179339185357094,20.110263206376466N,105.925405334696E,[]
5663,Tam Điệp-1961.jpeg,0.9179317504167556,20.149339742500807N,105.87660127839526E,[]
5664,Mỹ Tho-3942.jpeg,0.917928360402584,10.400126208657317N,106.36425432052353E,[]
5666,Long Hồ District-3325.jpeg,0.9178987070918084,10.184982039821136N,106.02079528067058E,[]
5668,Ninh Bình-1318.jpeg,0.9178846776485444,20.248264809294348N,105.97158055286475E,['873.jpeg']
5670,Cai Lậy Town-3918.jpeg,0.9178644344210624,10.435622308954924N,106.15531262628441E,[]
5672,Cai Lậy Town-6724.jpeg,0.9178428798913956,10.497605780047069N,106.09365879584597E,[]
5675,Cao Lanh City-2429.jpeg,0.9178289845585824,10.450011139321935N,105.60024397388295E,[]
5680,Long Xuyen City-3209.jpeg,0.917731337249279,10.379873208364065N,105.41119037582685E,[]
5682,Go Cong Town-289.jpeg,0.9177043735980988,10.34957553728099N,106.65256222210868E,[]
5683,Vĩnh Long-2117.jpeg,0.9177001491189004,10.26786193955734N,105.910355962458E,[]
5688,Thanh Liêm District-2640.jpeg,0.9176560565829276,20.436970677840932N,105.90744481807246E,[]
5689,Hung Yen City-3625.jpeg,0.917651191353798,20.71628281404114N,106.05616319907675E,[]
5690,Trà Vinh City-1802.jpeg,0.9176276475191116,9.962091041482322N,106.31671709868672E,[]
5692,Hung Yen City-2163.jpeg,0.9175936952233316,20.666426543813415N,106.0547231241024E,"['285.jpeg', '284.jpeg']"
5695,Binh Minh Town-2161.jpeg,0.917547047138214,10.043678540355744N,105.84879447493567E,[]
5704,Long Hồ District-5857.jpeg,0.9173846244812012,10.232143376521655N,105.92084037531647E,[]
5709,Long Hồ District-3672.jpeg,0.91732969135046,10.190371906872624N,105.92220962059528E,[]
5714,Mỹ Tho-3219.jpeg,0.9173015207052232,10.385304074265717N,106.40260893078528E,[]
5715,Cai Lậy Town-538.jpeg,0.9172996953129768,10.373638837862787N,106.11283998753794E,[]
5716,Mỹ Tho-2128.jpeg,0.917296439409256,10.366439539585507N,106.37658258810765E,[]
5717,Binh Minh Town-3407.jpeg,0.9172704070806504,10.073322809138919N,105.83237306726312E,['534.jpeg']
5718,Hung Yen City-1437.jpeg,0.917258344590664,20.643519608843928N,106.0547231241024E,[]
5720,Bến Tre City-3191.jpeg,0.9172366634011268,10.267754408332031N,106.32693825471E,[]
5722,Long Hồ District-3355.jpeg,0.9172154143452644,10.18632950658401N,105.91262490364353E,[]
5723,Cao Lanh City-4084.jpeg,0.9172129780054092,10.485045275156622N,105.63175944482836E,[]
5725,Cao Lanh City-985.jpeg,0.9171915575861932,10.42575673759023N,105.629018969094E,[]
5731,Long Hồ District-6366.jpeg,0.9171027913689612,10.24696551091325N,105.99204112981529E,[]
5733,Châu Thành District-1665.jpeg,0.9170246720314026,10.265091671356753N,106.32244378214718E,[]
5734,Tam Điệp-1306.jpeg,0.917021043598652,20.13721254163463N,105.91535744075173E,[]
5735,Long Xuyen City-2904.jpeg,0.9170114248991011,10.373135874549702N,105.45502551167712E,[]
5738,Long Hồ District-5081.jpeg,0.9169280007481576,10.21597377536719N,105.97424094119057E,[]
5739,Cao Lanh City-4135.jpeg,0.9169258251786232,10.486392741919497N,105.60983563895327E,[]
5742,Tây Ninh City-1414.jpeg,0.91687773168087,11.334000372812964N,106.12375343710043E,[]
5743,Mỹ Hào District-2036.jpeg,0.9168770238757132,20.935233477136N,106.09930084455222E,[]
5747,Thanh Liêm District-6753.jpeg,0.91679148375988,20.496259215408976N,105.96496709301853E,[]
5749,Long Hồ District-2816.jpeg,0.9167667478322984,10.17959217276965N,105.92768660171058E,[]
5752,Duy Tiên District-2182.jpeg,0.9167394042015076,20.62813097761375N,105.93745545366913E,[]
5753,Châu Thành District-9814.jpeg,0.9167141392827034,10.321685275397387N,106.31970479616021E,[]
5756,Long Hồ District-2778.jpeg,0.916608564555645,10.17959217276965N,105.8756552811153E,[]
5761,Trà Vinh City-2748.jpeg,0.9165119975805284,9.986345443214013N,106.31261294901503E,['741.jpeg']
5762,Châu Thành District-6301.jpeg,0.9165011644363404,10.296083406902813N,106.2115148496745E,[]
5763,Cai Lậy Town-3748.jpeg,0.9164764583110808,10.432927375429179N,106.1224305833839E,[]
5764,Tây Ninh City-2844.jpeg,0.916458286345005,11.362297174833339N,106.09626504915283E,[]
5765,Cai Lậy Town-4661.jpeg,0.916447214782238,10.449096976583652N,106.10187930657109E,[]
5766,Tây Ninh City-1824.jpeg,0.9164469614624976,11.343432640153088N,106.10176272674236E,[]
5770,Hiệp Hòa District-3226.jpeg,0.9163746535778046,21.301214678402133N,105.95290292666226E,[]
5772,Châu Thành District-2487.jpeg,0.9163087606430054,10.271829005171114N,106.22657927260288E,[]
5774,Ninh Bình-2137.jpeg,0.9162170886993408,20.27386667778962N,105.94572909636263E,[]
5775,Châu Thành District-6633.jpeg,0.9162129983305932,10.297430873665688N,106.3868099528412E,[]
5778,Cai Lậy Town-1591.jpeg,0.9161612764000892,10.391155905780133N,106.18682458406407E,[]
5781,Long Hồ District-1568.jpeg,0.916140392422676,10.16477003837806N,105.90988641308587E,[]
5785,Long Xuyen City-738.jpeg,0.916063904762268,10.325974537849172N,105.46598429563967E,[]
5787,Cai Lậy Town-3672.jpeg,0.9160323441028596,10.43157990866631N,106.11695024290049E,[]
5794,Tây Ninh City-1347.jpeg,0.9159523621201516,11.332652906050088N,106.11688134011352E,[]
5795,Bac Giang City-199.jpeg,0.9159420728683472,21.236233340832076N,106.20974354973457E,[]
5797,Châu Thành District-5220.jpeg,0.915931262075901,10.289346073088451N,106.16495208789583E,[]
5798,Cai Lậy Town-878.jpeg,0.9159241244196892,10.379028704914282N,106.1854544989432E,[]
5799,Binh Minh Town-3851.jpeg,0.91591427475214,10.085450010004763N,105.84742602429628E,['532.jpeg']
5800,Sa Đéc City-1329.jpeg,0.9159052222967148,10.309837606331815N,105.71620900188731E,[]
5803,Long Hồ District-1737.jpeg,0.9158923849463464,10.16611750514093N,105.98930263925763E,[]
5805,Châu Thành District-8188.jpeg,0.91587632894516,10.308210607768663N,106.35805059997791E,[]
5809,Long Hồ District-3472.jpeg,0.9158437475562096,10.18767697334688N,105.92494811115294E,[]
5812,Long Hồ District-5723.jpeg,0.9158104956150056,10.229448442995913N,105.93590207338352E,[]
5813,Thanh Liêm District-1914.jpeg,0.915799915790558,20.42619094373765N,105.86286505498923E,[]
5816,Binh Minh Town-2588.jpeg,0.9157581403851508,10.051763340932972N,105.87068968516567E,[]
5818,Ninh Bình-1175.jpeg,0.9157101139426232,20.244222409005623N,106.02041108181324E,[]
5822,Cao Lanh City-3093.jpeg,0.9156416803598404,10.46348580695066N,105.63861063416432E,[]
5823,Cai Lậy Town-3588.jpeg,0.9156366363167764,10.428884975140564N,106.18682458406407E,[]
5824,Cao Lanh City-821.jpeg,0.9156109914183616,10.423061804064481N,105.63724039629714E,[]
5826,Go Cong Town-4393.jpeg,0.9156023040413857,10.445245677444937N,106.64023209212911E,[]
5827,Long Xuyen City-3424.jpeg,0.9155878499150276,10.383915608652682N,105.42351900778473E,[]
5828,Cao Lanh City-3192.jpeg,0.9155840128660202,10.466180740476403N,105.6112058768205E,[]
5833,Binh Minh Town-3329.jpeg,0.915504276752472,10.070627875613173N,105.85974208005064E,[]
5834,Vĩnh Long-304.jpeg,0.9154982268810272,10.23417527048554N,105.96649856499045E,[]
5836,Long Xuyen City-371.jpeg,0.915480136871338,10.316542270509066N,105.47557323160692E,[]
